polity_code,polity_name,polity_type,continent,start_year,end_year,iso3_code,node_type,in_degree,out_degree,total_degree
ES03-1833-2025,Alicante (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES12-1833-2025,Castellón (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES46-1833-2025,Valencia (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES06-1833-2025,Badajoz (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES10-1833-2025,Cáceres (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES15-1833-2025,La Coruña (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES27-1833-2025,Lugo (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES32-1833-2025,Orense (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES36-1833-2025,Pontevedra (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES28-1833-2025,Madrid (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES30-1833-2025,Murcia (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES31-1833-2025,Navarra (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES01-1833-2025,Álava (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES20-1833-2025,Guipúzcoa (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES48-1833-2025,Vizcaya (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES26-1833-2025,La Rioja (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES51-1833-2025,Ceuta (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
ES52-1833-2025,Melilla (Province),subnational,Europe,1833,2025,ESP,polity,0,2,2
GBR-1800-2025,United Kingdom (old),aggregate,Europe,1800,2025,GBR,polity,0,3,3
ARG-1800-2025,Argentina (old),aggregate,South America,1800,2025,ARG,polity,0,4,4
USA-1800-2025,United States (old),aggregate,North America,1800,2025,USA,polity,0,6,6
RUS-1800-2025,Russia/USSR (old),aggregate,Europe,1800,2025,RUS,polity,0,5,5
ZAF-1800-2025,South Africa (old),aggregate,Africa,1800,2025,ZAF,polity,0,2,2
NZL-1840-1907,New Zealand (colony),historical,Oceania,1840,1907,NZL,polity,0,4,4
CAN-1800-1866,Canada (pre-Confederation),historical,North America,1800,1866,CAN,polity,0,5,5
CHN-1950-2025,China (PRC),sovereign,Asia,1950,2025,CHN,polity,6,1,7
JPAI-1888-2025,Aichi (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPAK-1888-2025,Akita (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPAO-1888-2025,Aomori (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPCH-1888-2025,Chiba (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPEH-1888-2025,Ehime (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPFI-1888-2025,Fukui (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPFO-1888-2025,Fukuoka (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPFS-1888-2025,Fukushima (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPGF-1888-2025,Gifu (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPGM-1888-2025,Gunma (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPHS-1888-2025,Hiroshima (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPHK-1888-2025,Hokkaido (Circuit),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPHG-1888-2025,Hyōgo (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPIB-1888-2025,Ibaraki (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPIS-1888-2025,Ishikawa (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPIW-1888-2025,Iwate (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPKG-1888-2025,Kagawa (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPKS-1888-2025,Kagoshima (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPKN-1888-2025,Kanagawa (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPKC-1888-2025,Kochi (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPKM-1888-2025,Kumamoto (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPKY-1888-2025,Kyoto (Urban Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPME-1888-2025,Mie (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPMG-1888-2025,Miyagi (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPMZ-1888-2025,Miyazaki (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPNN-1888-2025,Nagano (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPNS-1888-2025,Naoasaki (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPNR-1888-2025,Nara (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPNI-1888-2025,Niigata (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPOT-1888-2025,Oita (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPOY-1888-2025,Okayama (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPON-1888-2025,Okinawa (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPOS-1888-2025,Osaka (Urban Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPSG-1888-2025,Saga (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPST-1888-2025,Saitama (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPSH-1888-2025,Shiga (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPSM-1888-2025,Shimane (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPSZ-1888-2025,Shizuoka (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPTC-1888-2025,Tochigi (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPTS-1888-2025,Tokushima (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPTK-1888-2025,Tokyo (Metropolis),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPTT-1888-2025,Tottori (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPTY-1888-2025,Toyama (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPWK-1888-2025,Wakayama (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPYT-1888-2025,Yamagata (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPYC-1888-2025,Yamaguchi (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
JPYN-1888-2025,Yamanashi (Prefecture),subnational,Asia,1888,2025,JPN,polity,0,2,2
GBENG-1800-2025,England (Country),subnational,Europe,1800,2025,GBR,polity,0,2,2
GBSCT-1800-2025,Scotland (Country),subnational,Europe,1800,2025,GBR,polity,0,2,2
GBWLS-1800-2025,Wales (Country),subnational,Europe,1800,2025,GBR,polity,0,2,2
GBNIR-1921-2025,Northern Ireland (Country),subnational,Europe,1921,2025,GBR,polity,0,2,2
SAA-1920-1935,Saar Territory (League of Nations),mandate,Europe,1920,1935,,polity,0,1,1
MEM-1920-1923,Memel Territory,mandate,Europe,1920,1923,,polity,0,1,1
FIU-1920-1924,Free City of Fiume,historical,Europe,1920,1924,,polity,0,1,1
MNG-1911-1921,Bogd Khanate of Mongolia,historical,Asia,1911,1921,MNG,polity,0,1,1
IND-1800-2025,India (old),aggregate,Asia,1800,2025,IND,polity,0,10,10
JPN-1800-1895,Japan (to 1895),historical,Asia,1800,1895,JPN,polity,1,4,5
JPN-1895-1945,Japanese Empire,historical,Asia,1895,1945,JPN,polity,4,4,8
JPN-1945-1952,Japan (occupied),historical,Asia,1945,1952,JPN,polity,4,4,8
JPN-1952-2025,Japan,sovereign,Asia,1952,2025,JPN,polity,6,1,7
NDD-1800-1884,Niger Delta City-States,historical,Africa,1800,1884,NGA,polity,1,3,4
NUP-1800-1897,Nupe Kingdom (Bida Emirate),historical,Africa,1800,1897,NGA,polity,1,3,4
NGA-1800-1899,Nigeria (pre-colonial),aggregate,Africa,1800,1899,NGA,polity,0,5,5
MEX-1800-1848,Mexico (to 1848),historical,North America,1800,1848,MEX,polity,1,4,5
MEX-1848-2025,Mexico,sovereign,North America,1848,2025,MEX,polity,6,1,7
NLD-1800-1830,United Kingdom of the Netherlands,historical,Europe,1800,1830,NLD,polity,1,4,5
NLD-1830-2025,Netherlands,sovereign,Europe,1830,2025,NLD,polity,6,5,11
NPL-1800-1816,Greater Nepal,historical,Asia,1800,1816,NPL,polity,1,4,5
NPL-1816-2025,Nepal,sovereign,Asia,1816,2025,NPL,polity,5,1,6
OMN-1800-1856,Omani Empire,historical,Asia,1800,1856,OMN,polity,1,4,5
OMN-1856-2025,Sultanate of Oman,sovereign,Asia,1856,2025,OMN,polity,6,1,7
COL-1800-1830,Gran Colombia,historical,South America,1800,1830,COL,polity,1,4,5
COL-1830-1903,Colombia (to 1903),historical,South America,1830,1903,COL,polity,4,4,8
USA-1800-1803,United States (original),historical,North America,1800,1803,USA,polity,2,4,6
USA-1803-1848,United States (1803-1848),historical,North America,1803,1848,USA,polity,5,4,9
USA-1848-1867,United States (1848-1867),historical,North America,1848,1867,USA,polity,5,4,9
USA-1867-1959,United States (1867-1959),historical,North America,1867,1959,USA,polity,5,5,10
F228-1800-1856,Russian Empire (to 1856),historical,Europe,1800,1856,RUS,polity,1,4,5
F228-1856-1905,Russian Empire (1856-1905),historical,Europe,1856,1905,RUS,polity,4,2,6
ICP-1858-1947,British India: Crown Provinces,colonial,Asia,1858,1947,IND,polity,8,2,10
IPS-1858-1947,British India: Princely States,dependency,Asia,1858,1947,IND,polity,8,2,10
MMR-1800-1826,Konbaung Burma (to 1826),historical,Asia,1800,1826,MMR,polity,1,4,5
MMR-1826-1852,Burma (1826-1852),historical,Asia,1826,1852,MMR,polity,4,4,8
MMR-1852-1885,Upper Burma (1852-1885),historical,Asia,1852,1885,MMR,polity,4,4,8
MMR-1885-2025,Myanmar,sovereign,Asia,1885,2025,MMR,polity,6,1,7
Africa,Africa,continent,Africa,1800,2025,,continent,264,0,264
Antarctica,Antarctica,continent,Antarctica,1800,2025,,continent,4,0,4
Asia,Asia,continent,Asia,1800,2025,,continent,284,0,284
Europe,Europe,continent,Europe,1800,2025,,continent,334,0,334
Global,Global,continent,Global,1800,2025,,continent,0,0,0
North America,North America,continent,North America,1800,2025,,continent,187,0,187
Oceania,Oceania,continent,Oceania,1800,2025,,continent,80,0,80
South America,South America,continent,South America,1800,2025,,continent,91,0,91
