source,edition,data_year,label,continent,stated_area_km2,footnote
iia,1932,1932,AFRIQUE OCCIDENTALE FRANÇAISE: Dahomay,AFRIQUE,122100.0,
iia,1932,1932,AFRIQUE OCCIDENTALE FRANÇAISE: Guinba francaise,AFRIQUE,250875.0,
iia,1932,1932,AFRIQUE OCCIDENTALE FRANÇAISE: Gôts d'Inoirs,AFRIQUE,323925.0,
iia,1932,1932,AFRIQUE OCCIDENTALE FRANÇAISE: Hauts- Volta,AFRIQUE,293150.0,
iia,1932,1932,AFRIQUE OCCIDENTALE FRANÇAISE: Mauritania,AFRIQUE,834850.0,
iia,1932,1932,AFRIQUE OCCIDENTALE FRANÇAISE: Nigar,AFRIQUE,1179500.0,
iia,1932,1932,AFRIQUE OCCIDENTALE FRANÇAISE: Sanegal,AFRIQUE,201375.0,
iia,1932,1932,AFRIQUE OCCIDENTALE FRANÇAISE: Soudan trançais,AFRIQUE,1453775.0,
iia,1932,1932,ALASKA,AMERIQUE SEPTENTRIONALE ET CENTRALE,1518785.0,
iia,1932,1932,ALBANIE,EUROPE,27538.0,
iia,1932,1932,ALGÉRIE,AFRIQUE,2196294.0,
iia,1932,1932,ALLEMAGNE,EUROPE,470692.0,
iia,1932,1932,ANDORRE,EUROPE,453.0,
iia,1932,1932,ANGOLA,AFRIQUE,1259252.0,
iia,1932,1932,ARABIE (ETATS,ASIE,2600000.0,
iia,1932,1932,ARGENTINE,AMÉRIQUE MÉRIDIONALE,2792713.0,
iia,1932,1932,AUSTRALIE,OCÉANIE,7704022.0,
iia,1932,1932,AUSTRALIE: Novv-GUINÉE br,OCÉANIE,240000.0,
iia,1932,1932,AUSTRALIE: PAPOUASIE,OCÉANIE,234494.0,
iia,1932,1932,AUTRICHE,EUROPE,83857.0,
iia,1932,1932,BASOUTOLAND,AFRIQUE,30344.0,
iia,1932,1932,BELGIQUE,EUROPE,30444.0,
iia,1932,1932,BOLIVIE,AMÉRIQUE MÉRIDIONALE,1332808.0,
iia,1932,1932,BORNEO BRITANNIQUE: BORNEO SEPTENTRIONAL,ASIE,80000.0,
iia,1932,1932,BORNEO BRITANNIQUE: BRUNEI,ASIE,6475.0,
iia,1932,1932,BORNEO BRITANNIQUE: SARAWAK,ASIE,130000.0,
iia,1932,1932,BOUTAN,ASIE,51800.0,
iia,1932,1932,BRESIL,AMÉRIQUE MÉRIDIONALE,8511189.0,
iia,1932,1932,BULGARIE,EUROPE,103146.0,
iia,1932,1932,BÉCHOUANALAND,AFRIQUE,712000.0,
iia,1932,1932,CAMEROUN fr,AFRIQUE,431320.0,
iia,1932,1932,CANADA,AMERIQUE SEPTENTRIONALE ET CENTRALE,9557034.0,
iia,1932,1932,CAP VERT,AFRIQUE,3928.0,
iia,1932,1932,CAROLINES (y compris MAR- IANNES ET MARSHALL,OCÉANIE,2149.0,
iia,1932,1932,CEYLAN,ASIE,65608.0,
iia,1932,1932,CHEIK SAïD (TERRITOIRE,ASIE,1622.0,
iia,1932,1932,CHILI,AMÉRIQUE MÉRIDIONALE,741767.0,
iia,1932,1932,CHINE,ASIE,11084000.0,
iia,1932,1932,CHYPRE,ASIE,9282.0,
iia,1932,1932,COLOMBIE,AMÉRIQUE MÉRIDIONALE,1150220.0,
iia,1932,1932,CONGO BELGE,AFRIQUE,2385120.0,
iia,1932,1932,CORÉE,ASIE,220741.0,
iia,1932,1932,COSTA-RICA,AMERIQUE SEPTENTRIONALE ET CENTRALE,58000.0,
iia,1932,1932,COTE DES SOMALIS,AFRIQUE,21963.0,
iia,1932,1932,CUBA,AMERIQUE SEPTENTRIONALE ET CENTRALE,118831.0,
iia,1932,1932,CURAÇAO et dependences,AMÉRIQUE MÉRIDIONALE,1044.0,
iia,1932,1932,CôTE DE L'OR,AFRIQUE,203700.0,
iia,1932,1932,CôTE DE L'OR: TOGOLAND br,AFRIQUE,33770.0,
iia,1932,1932,DANEMARK,EUROPE,42931.0,
iia,1932,1932,DANEMARK: ILES FÉROE,EUROPE,1399.0,
iia,1932,1932,DANTZIG,EUROPE,1952.0,
iia,1932,1932,EGYPTE,AFRIQUE,1020000.0,
iia,1932,1932,EQUATEUR,AMÉRIQUE MÉRIDIONALE,451180.0,
iia,1932,1932,ERYTHREE,AFRIQUE,118609.0,
iia,1932,1932,ESPAGNE,EUROPE,504679.0,
iia,1932,1932,ESTONIE,EUROPE,47549.0,
iia,1932,1932,ETABL FRANÇAIS DE L' OCÉANIE,OCÉANIE,3998.0,
iia,1932,1932,ETABLISSEMENTS FRANC DE L'INDE,ASIE,513.0,
iia,1932,1932,ETAT LIBRE D'IRLANDE,EUROPE,68895.0,
iia,1932,1932,ETATS-UNIS,AMERIQUE SEPTENTRIONALE ET CENTRALE,7839432.0,
iia,1932,1932,ETHIOPIE,AFRIQUE,900000.0,
iia,1932,1932,FALKLAND et dependences,AMÉRIQUE MÉRIDIONALE,14550.0,
iia,1932,1932,FINLANDE,EUROPE,388217.0,
iia,1932,1932,FORMOSE ET PESCADORES,ASIE,35974.0,
iia,1932,1932,FRANCE,EUROPE,550966.0,
iia,1932,1932,GAMBIE,AFRIQUE,10368.0,
iia,1932,1932,GIBRALTAR,EUROPE,5.0,
iia,1932,1932,GRANDE-BRETAGNE,EUROPE,231170.0,
iia,1932,1932,GRANDE-BRETAGNE: ILE DEMAN ET ILES DE LAMANCHE,EUROPE,766.0,
iia,1932,1932,GRANDE-BRETAGNE: IRLANDE DU NORD,EUROPE,13563.0,
iia,1932,1932,GROENLAND,AMERIQUE SEPTENTRIONALE ET CENTRALE,313000.0,
iia,1932,1932,GRÈCE,EUROPE,130199.0,
iia,1932,1932,GUADELOUPE (et,AMERIQUE SEPTENTRIONALE ET CENTRALE,1780.0,
iia,1932,1932,GUAM,OCÉANIE,534.0,
iia,1932,1932,GUATEMALA,AMERIQUE SEPTENTRIONALE ET CENTRALE,109960.0,
iia,1932,1932,GUINÉE ESPAGNOLE,AFRIQUE,26630.0,
iia,1932,1932,GUINÉE PORTUGAISE,AFRIQUE,36125.0,
iia,1932,1932,GUYANE BRITANNIQUE,AMÉRIQUE MÉRIDIONALE,231749.0,
iia,1932,1932,GUYANE FRANÇAISE,AMÉRIQUE MÉRIDIONALE,88240.0,
iia,1932,1932,GUYANE NÉERLANDAISE,AMÉRIQUE MÉRIDIONALE,140651.0,
iia,1932,1932,HAITI,AMERIQUE SEPTENTRIONALE ET CENTRALE,26418.0,
iia,1932,1932,HAWAI,OCÉANIE,16590.0,
iia,1932,1932,HONDURAS,AMERIQUE SEPTENTRIONALE ET CENTRALE,114672.0,
iia,1932,1932,HONDURAS BRITANNIQUE,AMERIQUE SEPTENTRIONALE ET CENTRALE,22268.0,
iia,1932,1932,HONG-KONG,ASIE,1013.0,
iia,1932,1932,HONGRIE,EUROPE,93045.0,
iia,1932,1932,ILES DU PACIFIQUE: AUTRES iLES (DUCIE PITCAIRN DUDOZA VICTORIA PHOENIX STARBUCH MALDEN JARVIS PALMYRA ETC,OCÉANIE,200.0,
iia,1932,1932,ILES DU PACIFIQUE: FIDJI OU VITI,OCÉANIE,18345.0,
iia,1932,1932,ILES DU PACIFIQUE: GILBERT ET ELLICE,OCÉANIE,500.0,
iia,1932,1932,ILES DU PACIFIQUE: NAURU (terr sous,OCÉANIE,22.0,
iia,1932,1932,ILES DU PACIFIQUE: SALOMON (îles britann du,OCÉANIE,38000.0,
iia,1932,1932,ILES DU PACIFIQUE: TONGA,OCÉANIE,1010.0,
iia,1932,1932,ILES ITALIENNES DE L'EGÉE,ASIE,2697.0,
iia,1932,1932,ILES VIERGES,AMERIQUE SEPTENTRIONALE ET CENTRALE,344.0,
iia,1932,1932,INDE PORTUGAISE,ASIE,3806.0,
iia,1932,1932,INDES BRITANNIQUES,ASIE,4722940.0,
iia,1932,1932,INDES BRITANNIQUES: ADEN ET PERIM,ASIE,207.0,
iia,1932,1932,INDES BRITANNIQUES: ANDAMAN ET NICOBAR,ASIE,8140.0,
iia,1932,1932,INDES BRITANNIQUES: BAHREIN,ASIE,552.0,
iia,1932,1932,INDES BRITANNIQUES: Etats indiginas,ASIE,1873790.0,
iia,1932,1932,INDES BRITANNIQUES: Prominces britanniques,ASIE,2849150.0,
iia,1932,1932,INDES BRITANNIQUES: SOKOTRA,ASIE,3579.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: BAHAMAS,AMERIQUE SEPTENTRIONALE ET CENTRALE,11385.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: BARBADE,AMERIQUE SEPTENTRIONALE ET CENTRALE,430.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: BERMUDES,AMERIQUE SEPTENTRIONALE ET CENTRALE,50.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: ILES DU VENT: GRENADE,AMERIQUE SEPTENTRIONALE ET CENTRALE,344.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: ILES DU VENT: SAINT-VINCENT,AMERIQUE SEPTENTRIONALE ET CENTRALE,388.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: ILES DU VENT: SAINTE-LUCIE,AMERIQUE SEPTENTRIONALE ET CENTRALE,604.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: ANTIGUA (et,AMERIQUE SEPTENTRIONALE ET CENTRALE,440.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: DOMINIQUE,AMERIQUE SEPTENTRIONALE ET CENTRALE,790.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: ILES VIERGES,AMERIQUE SEPTENTRIONALE ET CENTRALE,150.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: MONTSERRAT (et,AMERIQUE SEPTENTRIONALE ET CENTRALE,84.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: ILES SOUS LE VENT: SAINT-CHRISTOPHE ET NIEVES,AMERIQUE SEPTENTRIONALE ET CENTRALE,394.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: JAMAIQUE,AMERIQUE SEPTENTRIONALE ET CENTRALE,11525.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: JAMAIQUE: CAIMANS,AMERIQUE SEPTENTRIONALE ET CENTRALE,583.0,
iia,1932,1932,INDES OCCIDENTALES BRITANNIQUES: JAMAIQUE: TURQUES ET CAïQUES,AMERIQUE SEPTENTRIONALE ET CENTRALE,430.0,
iia,1932,1932,INDES ORIENTALES NÉERLANDAISES,ASIE,1899751.0,
iia,1932,1932,INDES ORIENTALES NÉERLANDAISES: Java et Madoura,ASIE,132274.0,
iia,1932,1932,INDES ORIENTALES NÉERLANDAISES: Provinces extérieures,ASIE,1767477.0,
iia,1932,1932,INDOCHINE,ASIE,740400.0,
iia,1932,1932,INDOCHINE: Annan,ASIE,147600.0,
iia,1932,1932,INDOCHINE: Cambodge,ASIE,181000.0,
iia,1932,1932,INDOCHINE: Cochinchins,ASIE,64700.0,
iia,1932,1932,INDOCHINE: Laos,ASIE,231400.0,
iia,1932,1932,INDOCHINE: Tonkin,ASIE,115700.0,
iia,1932,1932,IRAK,ASIE,371000.0,
iia,1932,1932,ISLANDE,EUROPE,102819.0,
iia,1932,1932,ITALIE,EUROPE,310080.0,
iia,1932,1932,JAPON,ASIE,382309.0,
iia,1932,1932,KENIA,AFRIQUE,583000.0,
iia,1932,1932,KOUANG-TOUNG,ASIE,3753.0,
iia,1932,1932,KUANG-TCHÉOU-OUAN,ASIE,842.0,
iia,1932,1932,LETTONIE,EUROPE,65791.0,
iia,1932,1932,LIBÉRIA,AFRIQUE,100000.0,
iia,1932,1932,LIECHTENSTEIN,EUROPE,159.0,
iia,1932,1932,LITHUANIE,EUROPE,55670.0,
iia,1932,1932,LUXEMBOURG,EUROPE,2586.0,
iia,1932,1932,LYBIE: CYRENAIQUE,AFRIQUE,738000.0,
iia,1932,1932,LYBIE: TRIPOLITAINE,AFRIQUE,900000.0,
iia,1932,1932,MACAO,ASIE,14.0,
iia,1932,1932,MADAGASCAR ET DÉPENDACES,AFRIQUE,616453.0,
iia,1932,1932,MALAISIE: ETABLISSEMENTS DU DÉTROIT,ASIE,4144.0,
iia,1932,1932,MALAISIE: ETATS MALAIS FÉDÉRÉS,ASIE,71239.0,
iia,1932,1932,MALAISIE: ETATS MALAIS NON FÉDÉRÉS,ASIE,60882.0,
iia,1932,1932,MALTE,EUROPE,316.0,
iia,1932,1932,MAROC ESPAGNOL,AFRIQUE,20948.0,
iia,1932,1932,MAROC FRANÇAIS,AFRIQUE,415000.0,
iia,1932,1932,MARTINIQUE,AMERIQUE SEPTENTRIONALE ET CENTRALE,1106.0,
iia,1932,1932,MAURICE ET DÉPENDANCES,AFRIQUE,2095.0,
iia,1932,1932,MEXIQUE,AMERIQUE SEPTENTRIONALE ET CENTRALE,1969154.0,
iia,1932,1932,MONACO,EUROPE,21.0,
iia,1932,1932,MOZAMBIQUE,AFRIQUE,771547.0,
iia,1932,1932,NICARAGUA,AMERIQUE SEPTENTRIONALE ET CENTRALE,118453.0,
iia,1932,1932,NIGERIA,AFRIQUE,877370.0,
iia,1932,1932,NIGERIA: CAMEROUN br,AFRIQUE,88670.0,
iia,1932,1932,NORVÈGE,EUROPE,322681.0,
iia,1932,1932,NORVÈGE: Spitabarg,EUROPE,62920.0,
iia,1932,1932,NOUVELLE-ZÉLANDE,OCÉANIE,269394.0,
iia,1932,1932,NOUVELLES-HÉBRIDES,OCÉANIE,12000.0,
iia,1932,1932,NOuv-CALEDONIE et dependences,OCÉANIE,18653.0,
iia,1932,1932,NYASSALAND,AFRIQUE,97370.0,
iia,1932,1932,NÉPAL,ASIE,140000.0,
iia,1932,1932,OUGANDA,AFRIQUE,243980.0,
iia,1932,1932,PALESTINE br,ASIE,26158.0,
iia,1932,1932,PANAMA,AMERIQUE SEPTENTRIONALE ET CENTRALE,75297.0,
iia,1932,1932,PANAMA (zone du,AMERIQUE SEPTENTRIONALE ET CENTRALE,1422.0,
iia,1932,1932,PARAGUAY,AMÉRIQUE MÉRIDIONALE,457872.0,
iia,1932,1932,PAYS-BAS,EUROPE,34181.0,
iia,1932,1932,PERSE,ASIE,1645000.0,
iia,1932,1932,PHILIPPINES,ASIE,296298.0,
iia,1932,1932,POLOGNE,EUROPE,388635.0,
iia,1932,1932,PORTO-RICO,AMERIQUE SEPTENTRIONALE ET CENTRALE,8897.0,
iia,1932,1932,PORTUGAL,EUROPE,92986.0,
iia,1932,1932,PÉROU,AMÉRIQUE MÉRIDIONALE,1378360.0,
iia,1932,1932,REUNION,AFRIQUE,2400.0,
iia,1932,1932,RHODESIE MÉRIDIONALE,AFRIQUE,389384.0,
iia,1932,1932,RHODÉSIE SEPTENTRIONALE,AFRIQUE,745777.0,
iia,1932,1932,RIO DE ORO,AFRIQUE,285000.0,
iia,1932,1932,ROUMANIE,EUROPE,294967.0,
iia,1932,1932,RUANDA-URUNDI belge,AFRIQUE,53200.0,
iia,1932,1932,RÉPUBLIQUE DOMINICAINE,AMERIQUE SEPTENTRIONALE ET CENTRALE,50070.0,
iia,1932,1932,SAINT-MARIN,EUROPE,61.0,
iia,1932,1932,SAINT-PIERRE ET MIQUELON,AMERIQUE SEPTENTRIONALE ET CENTRALE,240.0,
iia,1932,1932,SAINT-THOMAS ET PRINCE,AFRIQUE,944.0,
iia,1932,1932,SAINTE-HELENE,AFRIQUE,122.0,
iia,1932,1932,SAINTE-HELENE: ASCENSION,AFRIQUE,88.0,
iia,1932,1932,SAKHALINE JAPONAISE,ASIE,36090.0,
iia,1932,1932,SAMOA AMERICAINE,OCÉANIE,197.0,
iia,1932,1932,SAMOA OCCIDENTALE (territoire sous,OCÉANIE,2934.0,
iia,1932,1932,SAN SALVADOR,AMERIQUE SEPTENTRIONALE ET CENTRALE,34126.0,
iia,1932,1932,SEYCHELLES,AFRIQUE,385.0,
iia,1932,1932,SIAM,ASIE,518376.0,
iia,1932,1932,SIERRA LEONE,AFRIQUE,70580.0,
iia,1932,1932,SOMALIE,AFRIQUE,500000.0,
iia,1932,1932,SOMALIE BRITANNIQUE,AFRIQUE,176000.0,
iia,1932,1932,SOUDAN ANGLO-ÉGYPTIEN,AFRIQUE,2610930.0,
iia,1932,1932,SUEDE,EUROPE,448973.0,
iia,1932,1932,SUISSE,EUROPE,41295.0,
iia,1932,1932,SWAZILAND,AFRIQUE,17363.0,
iia,1932,1932,SYRIE ET LIBAN fr,ASIE,241400.0,
iia,1932,1932,TANGANVIKA (terr sous,AFRIQUE,968862.0,
iia,1932,1932,TANGER,AFRIQUE,600.0,
iia,1932,1932,TCHÉCOSLOVAQUIE,EUROPE,140499.0,
iia,1932,1932,TERRE-NEUVE,AMERIQUE SEPTENTRIONALE ET CENTRALE,110679.0,
iia,1932,1932,TERRE-NEUVE: LABRADOR,AMERIQUE SEPTENTRIONALE ET CENTRALE,601905.0,
iia,1932,1932,TERRITOIRE DEL'AFRIQUE Sup-Oc- CIDENTALE (terr sous,AFRIQUE,835130.0,
iia,1932,1932,TIEN-TSIN,ASIE,5.0,
iia,1932,1932,TIMOR ET KAMBING,ASIE,18989.0,
iia,1932,1932,TOGO fr,AFRIQUE,52000.0,
iia,1932,1932,TRANSJORDANIE br,ASIE,40000.0,
iia,1932,1932,TRINITÉ ET TOBAGO,AMÉRIQUE MÉRIDIONALE,5118.0,
iia,1932,1932,TRISTAN DE CUNHA,AFRIQUE,116.0,
iia,1932,1932,TUNISIE,AFRIQUE,125180.0,
iia,1932,1932,TURQUIE D'ASIE,ASIE,738761.0,
iia,1932,1932,TURQUIE D'EUROPE,EUROPE,23975.0,
iia,1932,1932,UNION DEL'AFRIQUE DU SUD,AFRIQUE,1223356.0,
iia,1932,1932,URSS (TERRITOIRES D'EUROPE ET,EUROPE,21274310.0,
iia,1932,1932,URUGUAY,AMÉRIQUE MÉRIDIONALE,186926.0,
iia,1932,1932,VATICAN (VILLE,EUROPE,44.0,
iia,1932,1932,VENÉZUÉLA,AMÉRIQUE MÉRIDIONALE,912050.0,
iia,1932,1932,YOUGOSLAVIE,EUROPE,248665.0,
iia,1932,1932,ZANZIBAR,AFRIQUE,2642.0,
iia,1933,1933,AFGHANISTAN,ASIE,650000.0,
iia,1933,1933,AFRIQUE DU NORD,AFRIQUE,213.0,
iia,1933,1933,AFRIQUE OCCIDENTALE FRANÇAISE,AFRIQUE,4659708.0,
iia,1933,1933,AFRIQUE OCCIDENTALE FRANÇAISE: Côte dIvoire,AFRIQUE,495025.0,
iia,1933,1933,AFRIQUE OCCIDENTALE FRANÇAISE: Dahomey,AFRIQUE,122100.0,
iia,1933,1933,AFRIQUE OCCIDENTALE FRANÇAISE: Dakar et dépendances,AFRIQUE,158.0,
iia,1933,1933,AFRIQUE OCCIDENTALE FRANÇAISE: Guinee trancaise,AFRIQUE,250875.0,
iia,1933,1933,AFRIQUE OCCIDENTALE FRANÇAISE: Mauritanie,AFRIQUE,834850.0,
iia,1933,1933,AFRIQUE OCCIDENTALE FRANÇAISE: Niger,AFRIQUE,1250850.0,
iia,1933,1933,AFRIQUE OCCIDENTALE FRANÇAISE: Soudan trançais,AFRIQUE,1504475.0,
iia,1933,1933,AFRIQUE OCCIDENTALE FRANÇAISE: Sénégal,AFRIQUE,201375.0,
iia,1933,1933,AFRIQUE ÉQUATORIALE FRANÇAISE,AFRIQUE,2369700.0,
iia,1933,1933,ALASKA,AMERIQUE SEPTENTRIONALE ET CENTRALE,1518785.0,
iia,1933,1933,ALBANIE,EUROPE,27538.0,
iia,1933,1933,ALGÉRIE,AFRIQUE,2196294.0,
iia,1933,1933,ALLEMAGNE,EUROPE,470692.0,
iia,1933,1933,ANDORRE,EUROPE,453.0,
iia,1933,1933,ANGOLA,AFRIQUE,1259252.0,
iia,1933,1933,ARABIE (ETATS autonomes,ASIE,2600000.0,
iia,1933,1933,ARGENTINE,AMÉRIQUE MÉRIDIONALE,2792713.0,
iia,1933,1933,AUSTRALIE,OCEANIE,7704022.0,
iia,1933,1933,AUSTRALIE: Nouv-GUINEE br,OCEANIE,240000.0,
iia,1933,1933,AUSTRALIE: PAPOUASIE,OCEANIE,234494.0,
iia,1933,1933,AUTRICHE,EUROPE,83857.0,
iia,1933,1933,BAHREIN,ASIE,552.0,
iia,1933,1933,BASOUTOLAND,AFRIQUE,30344.0,
iia,1933,1933,BECHOUANALAND,AFRIQUE,712000.0,
iia,1933,1933,BELGIQUE,EUROPE,30507.0,
iia,1933,1933,BOLIVIE,AMÉRIQUE MÉRIDIONALE,1332808.0,
iia,1933,1933,BORNEO BRITANNIQUE: BORNEO SEPTENTRIONAL,ASIE,75584.0,
iia,1933,1933,BORNEO BRITANNIQUE: BRUNÉI,ASIE,10360.0,
iia,1933,1933,BORNEO BRITANNIQUE: SARAWAK,ASIE,130000.0,
iia,1933,1933,BOUTAN,ASIE,51800.0,
iia,1933,1933,BRÉSIL,AMÉRIQUE MÉRIDIONALE,8511189.0,
iia,1933,1933,BULGARIE,EUROPE,103146.0,
iia,1933,1933,CAMEROUN fr,AFRIQUE,431320.0,
iia,1933,1933,CANADA,AMERIQUE SEPTENTRIONALE ET CENTRALE,9542582.0,
iia,1933,1933,CAP VERT,AFRIQUE,3928.0,
iia,1933,1933,CAROLINES (y compris MAR- IANNES ET MARSHALL,OCEANIE,2149.0,
iia,1933,1933,CEYLAN,ASIE,65608.0,
iia,1933,1933,CHEIK SAID (TERRITOIRE de,ASIE,1622.0,
iia,1933,1933,CHILI,AMÉRIQUE MÉRIDIONALE,741767.0,
iia,1933,1933,CHINE,ASIE,11174000.0,
iia,1933,1933,CHYPRE,ASIE,9282.0,
iia,1933,1933,COLOMBIE,AMÉRIQUE MÉRIDIONALE,1150220.0,
iia,1933,1933,CONGO BELGE,AFRIQUE,2385120.0,
iia,1933,1933,CORÉE,ASIE,220741.0,
iia,1933,1933,COSTA-RICA,AMERIQUE SEPTENTRIONALE ET CENTRALE,59600.0,
iia,1933,1933,COTE DE LOR,AFRIQUE,203700.0,
iia,1933,1933,COTE DE LOR: TOGOLAND br,AFRIQUE,33770.0,
iia,1933,1933,COTE DES SOMALIS,AFRIQUE,21963.0,
iia,1933,1933,CUBA,AMERIQUE SEPTENTRIONALE ET CENTRALE,118831.0,
iia,1933,1933,CURAÇAO et dependences,AMÉRIQUE MÉRIDIONALE,1044.0,
iia,1933,1933,DANEMARK,EUROPE,42931.0,
iia,1933,1933,DANEMARK: ILES FEROE,EUROPE,1399.0,
iia,1933,1933,DANTZIG,EUROPE,1952.0,
iia,1933,1933,EGYPTE,AFRIQUE,1020000.0,
iia,1933,1933,EQUATEUR,AMÉRIQUE MÉRIDIONALE,306644.0,
iia,1933,1933,ERYTHRÉE,AFRIQUE,118609.0,
iia,1933,1933,ESPAGNE,EUROPE,504679.0,
iia,1933,1933,ESTONIE,EUROPE,47549.0,
iia,1933,1933,ETABL FRANÇAIS DE L OCEANIE,OCEANIE,3998.0,
iia,1933,1933,ETABLISSEMENTS FRANÇ DE INDE,ASIE,513.0,
iia,1933,1933,ETAT LIBRE DIRLANDE,EUROPE,68895.0,
iia,1933,1933,ETATS-UNIS,AMERIQUE SEPTENTRIONALE ET CENTRALE,7839432.0,
iia,1933,1933,ETHIOPIE,AFRIQUE,900000.0,
iia,1933,1933,FALKLAND et dependences,AMÉRIQUE MÉRIDIONALE,14550.0,
iia,1933,1933,FINLANDE,EUROPE,388217.0,
iia,1933,1933,FORMOSE ET PESCADORES,ASIE,35974.0,
iia,1933,1933,FRANCE,EUROPE,550986.0,
iia,1933,1933,GAMBIE,AFRIQUE,10368.0,
iia,1933,1933,GIBRALTAR,EUROPE,5.0,
iia,1933,1933,GRANDE-BRETAGNE,EUROPE,231170.0,
iia,1933,1933,GRANDE-BRETAGNE: ILE DEMAN ET ILES DE LA MANCHE,EUROPE,766.0,
iia,1933,1933,GRANDE-BRETAGNE: IRLANDE DU NORD,EUROPE,13563.0,
iia,1933,1933,GROENLAND,AMERIQUE SEPTENTRIONALE ET CENTRALE,313000.0,
iia,1933,1933,GRÈCE,EUROPE,130199.0,
iia,1933,1933,GUADELOUPE (et,AMERIQUE SEPTENTRIONALE ET CENTRALE,1780.0,
iia,1933,1933,GUAM,OCEANIE,534.0,
iia,1933,1933,GUATEMALA,AMERIQUE SEPTENTRIONALE ET CENTRALE,109960.0,
iia,1933,1933,GUINÉE ESPAGNOLE,AFRIQUE,26630.0,
iia,1933,1933,GUINÉE PORTUGAISE,AFRIQUE,36125.0,
iia,1933,1933,GUYANE BRITANNIQUE,AMÉRIQUE MÉRIDIONALE,231749.0,
iia,1933,1933,GUYANE FRANÇAISE,AMÉRIQUE MÉRIDIONALE,88240.0,
iia,1933,1933,GUYANE NÉERLANDAISE: suriam,AMÉRIQUE MÉRIDIONALE,140651.0,
iia,1933,1933,HAITI,AMERIQUE SEPTENTRIONALE ET CENTRALE,26418.0,
iia,1933,1933,HAWAI,OCEANIE,16590.0,
iia,1933,1933,HONDURAS,AMERIQUE SEPTENTRIONALE ET CENTRALE,114672.0,
iia,1933,1933,HONDURAS BRITANNIQUE,AMERIQUE SEPTENTRIONALE ET CENTRALE,22268.0,
iia,1933,1933,HONG-KONG,ASIE,894.0,
iia,1933,1933,HONGRIE,EUROPE,93071.0,
iia,1933,1933,ILES DU PACIFIQUE: AUTRES iLES (DUCIE PITCAIRN DUDOZA VICTORIA PHOENIX STARBUCH MALDEN JARVIS PALMVRA ETC,OCEANIE,200.0,
iia,1933,1933,ILES DU PACIFIQUE: FIDJI OU VITI,OCEANIE,18345.0,
iia,1933,1933,ILES DU PACIFIQUE: GILBERT ET ELLICE,OCEANIE,500.0,
iia,1933,1933,ILES DU PACIFIQUE: NAURU br,OCEANIE,22.0,
iia,1933,1933,ILES DU PACIFIQUE: SALOMON (iles britann du,OCEANIE,28000.0,
iia,1933,1933,ILES DU PACIFIQUE: TONGA,OCEANIE,1010.0,
iia,1933,1933,ILES ITALIENNES DE LEGÉE,ASIE,2697.0,
iia,1933,1933,ILES VIERGES,AMERIQUE SEPTENTRIONALE ET CENTRALE,344.0,
iia,1933,1933,INDE PORTUGAISE,ASIE,3806.0,
iia,1933,1933,INDES BRITANNIQUES,ASIE,4676157.0,
iia,1933,1933,INDES BRITANNIQUES: ADEN ET PERIM,ASIE,207.0,
iia,1933,1933,INDES BRITANNIQUES: ANDAMAN ET NICOBAR,ASIE,8140.0,
iia,1933,1933,INDES BRITANNIQUES: Etats indigènes,ASIE,1845324.0,
iia,1933,1933,INDES BRITANNIQUES: Provinces britanniques,ASIE,2830833.0,
iia,1933,1933,INDES BRITANNIQUES: SOKOTRA,ASIE,3579.0,
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: BAHAMAS,AMERIQUE SEPTENTRIONALE ET CENTRALE,11385.0,
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: BARBADE,AMERIQUE SEPTENTRIONALE ET CENTRALE,430.0,
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: BERMUDES,AMERIQUE SEPTENTRIONALE ET CENTRALE,50.0,
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: ILES DU VENT: GRENADE,AMERIQUE SEPTENTRIONALE ET CENTRALE,344.0,
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: ILES DU VENT: SAINT-VINCENT,AMERIQUE SEPTENTRIONALE ET CENTRALE,388.0,
iia,1933,1933,INDES OCCIDENTALES BRITANNIQUES: ILES DU VENT: SAINTE-LUCIE,AMERIQUE SEPTENTRIONALE ET CENTRALE,604.0,
