layer_b_label,item,unit,when,value,raw_label,raw_product,variable,n_products_searched,n_raw_rows_in_cell,cells_for_this_label,cells_in_series
indonesia,tea,ha,1924,94554,dutch java and sumatra,tea,area,1,10,4,20
indonesia,tea,ha,1925,94554,dutch java and sumatra,tea,area,1,5,4,20
indonesia,tea,ha,1925-1929,109143,dutch east indies,tea,area,1,23,11,20
indonesia,tea,ha,1928-1932,126000,dutch east indies,tea,area,1,25,11,20
indonesia,tea,ha,1930,126996,dutch east indies,tea,area,1,24,11,20
indonesia,tea,ha,1931,131440,dutch east indies,tea,area,1,23,11,20
indonesia,tea,ha,1932,135704,dutch east indies,tea,area,1,23,11,20
indonesia,tea,ha,1933,137844,dutch east indies,tea,area,1,47,11,20
indonesia,tea,ha,1934,138000,dutch east indies,tea,area,1,26,11,20
indonesia,tea,ha,1934-1938,201000,total,tea,area,1,29,3,20
indonesia,tea,ha,1935,138000,dutch east indies,tea,area,1,27,11,20
indonesia,tea,ha,1936,139000,dutch east indies,tea,area,1,27,11,20
indonesia,tea,ha,1937,139000,dutch east indies,tea,area,1,25,11,20
indonesia,tea,ha,1939,210000,total,tea,area,1,26,3,20
indonesia,tea,ha,1940,210000,total,tea,area,1,25,3,20
indonesia,tea,ha,1941,103000,dutch east indies,tea,area,1,19,11,20
indonesia,tobacco unmanufactured,ha,1909,134947,dutch java and madura,tobacco,area,1,34,7,19
indonesia,tobacco unmanufactured,ha,1909-1913,115059,dutch east indies,tobacco,area,1,45,12,19
indonesia,tobacco unmanufactured,ha,1910,151533,dutch java and madura,tobacco,area,1,40,7,19
indonesia,tobacco unmanufactured,ha,1911,170572,dutch java and madura,tobacco,area,1,40,7,19
indonesia,tobacco unmanufactured,ha,1912,186451,dutch java and madura,tobacco,area,1,41,7,19
indonesia,tobacco unmanufactured,ha,1913,167170,dutch java and madura,tobacco,area,1,40,7,19
indonesia,tobacco unmanufactured,ha,1914,159666,dutch java and madura,tobacco,area,1,44,7,19
indonesia,tobacco unmanufactured,ha,1915,173421,dutch java and madura,tobacco,area,1,43,7,19
indonesia,tobacco unmanufactured,ha,1922,46910,dutch east indies,tobacco,area,1,54,12,19
indonesia,tobacco unmanufactured,ha,1923,44857,dutch east indies,tobacco,area,1,55,12,19
indonesia,tobacco unmanufactured,ha,1924,46716,dutch east indies,tobacco,area,1,51,12,19
indonesia,tobacco unmanufactured,ha,1925-1929,47835,dutch east indies,tobacco,area,1,97,12,19
indonesia,tobacco unmanufactured,ha,1930,52699,dutch east indies,tobacco,area,1,90,12,19
indonesia,tobacco unmanufactured,ha,1931,54331,dutch east indies,tobacco,area,1,88,12,19
indonesia,tobacco unmanufactured,ha,1932,44487,dutch east indies,tobacco,area,1,85,12,19
indonesia,tobacco unmanufactured,ha,1933,38549,dutch east indies,tobacco,area,1,163,12,19
indonesia,tobacco unmanufactured,ha,1934,38000,dutch east indies,tobacco,area,1,92,12,19
indonesia,tobacco unmanufactured,ha,1936,38000,dutch east indies,tobacco,area,1,84,12,19
indonesia,tobacco unmanufactured,ha,1937,42000,dutch east indies,tobacco,area,1,82,12,19
israel,grapes,tonnes,1922,6259,british palestine,grapes,production,8,17,22,22
israel,grapes,tonnes,1923,7417,british palestine,grapes,production,8,16,22,22
israel,grapes,tonnes,1924,7587,british palestine,grapes,production,8,13,22,22
israel,grapes,tonnes,1925,3674,british palestine,grapes,production,8,11,22,22
israel,grapes,tonnes,1925-1929,6141.8,british palestine,grapes: table,production,8,45,22,22
israel,grapes,tonnes,1928-1932,7000,british palestine,"vineyards: grapes, raisins",production,8,118,22,22
israel,grapes,tonnes,1930,5936,british palestine,grapes: table,production,8,40,22,22
israel,grapes,tonnes,1931,8295,british palestine,grapes: table,production,8,42,22,22
israel,grapes,tonnes,1932,21653,british palestine,grapes: table,production,8,44,22,22
israel,grapes,tonnes,1933,12148,british palestine,grapes: table,production,8,146,22,22
israel,grapes,tonnes,1934-1938,40100,british palestine,vineyards: all,production,8,138,22,22
israel,grapes,tonnes,1935,21000,british palestine,"vineyards: grapes, raisins",production,8,121,22,22
israel,grapes,tonnes,1936,42400,british palestine,"vineyards: grapes, raisins",production,8,115,22,22
israel,grapes,tonnes,1937,38200,british palestine,"vineyards: grapes, raisins",production,8,105,22,22
israel,grapes,tonnes,1938,37800,british palestine,"vineyards: grapes, raisins",production,8,57,22,22
israel,grapes,tonnes,1939,45400,british palestine,vineyards: all,production,8,81,22,22
israel,grapes,tonnes,1940,48000,british palestine,vineyards: all,production,8,71,22,22
israel,grapes,tonnes,1941,47400,british palestine,vineyards: all,production,8,70,22,22
israel,grapes,tonnes,1942,52800,british palestine,vineyards: all,production,8,69,22,22
israel,grapes,tonnes,1943,50200,british palestine,vineyards: all,production,8,70,22,22
israel,grapes,tonnes,1944,45300,british palestine,vineyards: all,production,8,65,22,22
israel,grapes,tonnes,1945,45600,british palestine,vineyards: all,production,8,46,22,22
jamaica,cotton lint,tonnes,1909,9.9,british jamaica,cotton,production,2,26,8,13
jamaica,cotton lint,tonnes,1909-1913,14.4,british jamaica,cotton,production,2,50,8,13
jamaica,cotton lint,tonnes,1910,6,british jamaica,cotton,production,2,35,8,13
jamaica,cotton lint,tonnes,1911,8.1,british jamaica,cotton,production,2,39,8,13
jamaica,cotton lint,tonnes,1912,16.4,british jamaica,cotton,production,2,36,8,13
jamaica,cotton lint,tonnes,1914,14.6,british jamaica,cotton,production,2,37,8,13
jamaica,cotton lint,tonnes,1915,19.1,british jamaica,cotton,production,2,38,8,13
jamaica,cotton lint,tonnes,1916,7.7,british jamaica,cotton,production,2,38,8,13
jamaica,cotton lint,tonnes,1934-1938,1800,british iraq,cotton: ginned,production,2,76,1,13
jamaica,cotton lint,tonnes,1939,2000,total,cotton: ginned,production,2,68,1,13
jamaica,cotton lint,tonnes,1941,3400,bulgaria,cotton: ginned,production,2,66,2,13
jamaica,cotton lint,tonnes,1942,2800,haiti,cotton: ginned,production,2,66,1,13
jamaica,cotton lint,tonnes,1943,1600,bulgaria,cotton: ginned,production,2,66,2,13
japan,flax fibre and tow,ha,1909,5053,japan,flax,area,3,25,12,12
japan,flax fibre and tow,ha,1909-1913,4912,japan,flax: fibre,area,3,56,12,12
japan,flax fibre and tow,ha,1910,3096,japan,flax,area,3,28,12,12
japan,flax fibre and tow,ha,1911,4035,japan,flax,area,3,27,12,12
japan,flax fibre and tow,ha,1912,4848,japan,flax,area,3,28,12,12
japan,flax fibre and tow,ha,1913,7529,japan,flax,area,3,24,12,12
japan,flax fibre and tow,ha,1914,11213,japan,flax,area,3,31,12,12
japan,flax fibre and tow,ha,1915,13552,japan,flax,area,3,31,12,12
japan,flax fibre and tow,ha,1916,14588,japan,flax,area,3,33,12,12
japan,flax fibre and tow,ha,1917,19514,japan,flax,area,3,30,12,12
japan,flax fibre and tow,ha,1918,34577,japan,flax,area,3,32,12,12
japan,flax fibre and tow,ha,1919,27699,japan,flax,area,3,33,12,12
japan,grapes,tonnes,1909,11760,japan,vineyards: grapes,production,8,12,20,20
japan,grapes,tonnes,1909-1913,13044,japan,grapes,production,8,17,20,20
japan,grapes,tonnes,1910,12456.4,japan,vineyards: grapes,production,8,12,20,20
japan,grapes,tonnes,1911,12960.9,japan,vineyards: grapes,production,8,12,20,20
japan,grapes,tonnes,1912,13797.9,japan,vineyards: grapes,production,8,14,20,20
japan,grapes,tonnes,1913,14244.7,japan,vineyards: grapes,production,8,12,20,20
japan,grapes,tonnes,1914,14830.8,japan,vineyards: grapes,production,8,15,20,20
japan,grapes,tonnes,1915,16982.2,japan,vineyards: grapes,production,8,15,20,20
japan,grapes,tonnes,1916,18693.5,japan,vineyards: grapes,production,8,16,20,20
japan,grapes,tonnes,1917,19477.9,japan,vineyards: grapes,production,8,15,20,20
japan,grapes,tonnes,1918,21258.8,japan,vineyards: grapes,production,8,15,20,20
japan,grapes,tonnes,1919,23421.6,japan,vineyards: grapes,production,8,12,20,20
japan,grapes,tonnes,1922,25678.2,japan,grapes,production,8,17,20,20
japan,grapes,tonnes,1923,27690.7,japan,grapes,production,8,16,20,20
japan,grapes,tonnes,1924,29928,japan,grapes,production,8,13,20,20
japan,grapes,tonnes,1925-1929,42605.6,japan,grapes: table,production,8,45,20,20
japan,grapes,tonnes,1930,54997.8,japan,grapes: table,production,8,40,20,20
japan,grapes,tonnes,1931,53852.3,japan,grapes: table,production,8,42,20,20
japan,grapes,tonnes,1932,60826.5,japan,grapes: table,production,8,44,20,20
japan,grapes,tonnes,1933,66491.4,japan,grapes: table,production,8,146,20,20
libya,grapes,ha,1934-1938,9000,italian libya,vineyards: all,area,8,102,3,3
libya,grapes,ha,1936,8000,italian libya,vineyards: all,area,8,38,3,3
libya,grapes,ha,1937,11000,italian libya,vineyards: all,area,8,32,3,3
libya,olives,ha,1925-1929,88,italian libya: cyrenaica,olive grove,area,2,11,1,7
libya,olives,ha,1928-1932,53000,italian libya,olive grove,area,2,13,6,7
libya,olives,ha,1934,55000,italian libya,olive grove,area,2,10,6,7
libya,olives,ha,1934-1938,61000,italian libya,olive grove,area,2,18,6,7
libya,olives,ha,1935,58000,italian libya,olive grove,area,2,9,6,7
libya,olives,ha,1936,69000,italian libya,olive grove,area,2,9,6,7
libya,olives,ha,1937,61000,italian libya,olive grove,area,2,8,6,7
libya,olives,tonnes,1924,20000,italian libya: tripolitania,olive grove,production,2,11,2,8
libya,olives,tonnes,1925,23000,italian libya: tripolitania,olive grove,production,2,7,2,8
libya,olives,tonnes,1928-1932,19300,italian libya,olive grove,production,2,23,6,8
libya,olives,tonnes,1934,7900,italian libya,olive grove,production,2,19,6,8
libya,olives,tonnes,1934-1938,1610700,italian libya,olive grove,production,2,27,6,8
libya,olives,tonnes,1936,14800,italian libya,olive grove,production,2,19,6,8
libya,olives,tonnes,1937,4000,italian libya,olive grove,production,2,18,6,8
libya,olives,tonnes,1939,2000,italian libya,olive grove,production,2,21,6,8
madagascar,eggs hen in shell,tonnes,1929,4042.5,french madagascar and dependencies,eggs,production,1,59,3,8
madagascar,eggs hen in shell,tonnes,1930,4042.5,french madagascar and dependencies,eggs,production,1,36,3,8
madagascar,eggs hen in shell,tonnes,1931,4204.2,french madagascar and dependencies,eggs,production,1,33,3,8
madagascar,eggs hen in shell,tonnes,1934,5174.4,french madagascar,eggs,production,1,37,5,8
madagascar,eggs hen in shell,tonnes,1934-1938,7653.8,french madagascar,eggs,production,1,69,5,8
madagascar,eggs hen in shell,tonnes,1935,8408.4,french madagascar,eggs,production,1,39,5,8
madagascar,eggs hen in shell,tonnes,1936,8408.4,french madagascar,eggs,production,1,37,5,8
madagascar,eggs hen in shell,tonnes,1937,8731.8,french madagascar,eggs,production,1,39,5,8
morocco,grapes,ha,1915,75,french morocco,vineyards,area,8,32,14,14
morocco,grapes,ha,1916,16,french morocco,vineyards,area,8,31,14,14
morocco,grapes,ha,1917,137,french morocco,vineyards,area,8,28,14,14
morocco,grapes,ha,1918,419,french morocco,vineyards,area,8,28,14,14
morocco,grapes,ha,1925-1929,5400,french morocco,grapes: table,area,8,37,14,14
