reporter_code,reporter,partner_code,partner,item_code,item,year,exp_t,imp_t,ratio,prod_t,reporter_imports_t,avail_t,exp_over_avail,imp_over_avail,impossible_side,plausible_side,whep_keeps_plausible
186,Serbia and Montenegro,183,Romania,56,Maize (corn),1996,61095.0,34.0,1796.912,5367000.0,5.0,5367005.0,0.011,0.0,none,undetermined,unknown
203,Spain,150,Netherlands (Kingdom of the),267,Sunflower seed,2007,4.0,7187.0,1796.75,733154.0,358951.0,1092105.0,0.0,0.007,none,undetermined,unknown
68,France,50,Cyprus,868,"Edible offal of cattle, fresh, chilled or frozen",2012,1795.0,1.0,1795.0,201097.17,40192.0,241289.17,0.007,0.0,none,undetermined,unknown
89,Guatemala,214,"China, Taiwan Province of",162,Raw cane or beet sugar (centrifugal only),2014,117423.6,65.45,1794.096,2734391.0,10.629999999999999,2734401.63,0.043,0.0,none,undetermined,unknown
156,New Zealand,106,Italy,619,"Other fruits, n.e.c.",1986,2.0,3586.0,1793.0,9400.0,1663.0,11063.0,0.0,0.324,none,undetermined,unknown
157,Nicaragua,211,Switzerland,656,"Coffee, green",2008,2.0,3586.0,1793.0,75957.0,859.0,76816.0,0.0,0.047,none,undetermined,unknown
183,Romania,255,Belgium,267,Sunflower seed,2002,1792.0,1.0,1792.0,1002813.0,18257.0,1021070.0,0.002,0.0,none,undetermined,unknown
231,United States of America,214,"China, Taiwan Province of",75,Oats,2019,1789.0,1.0,1789.0,773040.0,1492076.87,2265116.87,0.001,0.0,none,undetermined,unknown
203,Spain,110,Japan,1035,"Meat of pig with the bone, fresh or chilled",2019,89364.03,49.96,1788.712,4641160.0,66966.06,4708126.06,0.019,0.0,none,undetermined,unknown
21,Brazil,174,Portugal,486,Bananas,2021,2002.43,1.12,1787.884,6803350.0,42.75,6803392.75,0.0,0.0,none,undetermined,unknown
79,Germany,174,Portugal,388,Tomatoes,2019,2.24,3999.9,1785.67,106690.0,712824.76,819514.76,0.0,0.005,none,undetermined,unknown
58,Ecuador,210,Sweden,486,Bananas,1999,5.0,8920.0,1784.0,6392022.0,0.0,6392022.0,0.0,0.001,none,undetermined,unknown
15,Belgium-Luxembourg,203,Spain,15,Wheat,1999,5.0,8910.0,1782.0,1528471.0,3216025.0,4744496.0,0.0,0.002,none,undetermined,unknown
167,Czechia,230,Ukraine,296,Poppy seed,2002,1782.0,1.0,1782.0,16918.0,1111.0,18029.0,0.099,0.0,none,undetermined,unknown
171,Philippines,117,Republic of Korea,249,"Coconuts, in shell",2010,1.0,1781.0,1781.0,15510283.0,0.0,15510283.0,0.0,0.0,none,undetermined,unknown
131,Malaysia,216,Thailand,463,"Other vegetables, fresh n.e.c.",1999,3559.0,2.0,1779.5,235000.0,22448.0,257448.0,0.014,0.0,none,undetermined,unknown
48,Costa Rica,166,Panama,486,Bananas,2011,5338.0,3.0,1779.333,2125201.0,64873.0,2190074.0,0.002,0.0,none,undetermined,unknown
84,Greece,186,Serbia and Montenegro,619,"Other fruits, n.e.c.",1997,2.0,3558.0,1779.0,14557.31,732.0,15289.31,0.0,0.233,none,undetermined,unknown
68,France,105,Israel,406,Green garlic,1999,20.0,35578.0,1778.9,30626.1,26583.0,57209.1,0.0,0.622,none,undetermined,unknown
214,"China, Taiwan Province of",231,United States of America,165,Molasses,2009,25.0,44472.0,1778.88,31000.0,204657.0,235657.0,0.0,0.189,none,undetermined,unknown
225,United Arab Emirates,194,Saudi Arabia,271,"Rapeseed or canola oil, crude",2021,1.96,3486.02,1778.582,455200.0,55.19,455255.19,0.0,0.008,none,undetermined,unknown
203,Spain,174,Portugal,894,"Whole milk, evaporated",2011,1.0,1778.0,1778.0,13500.0,14988.0,28488.0,0.0,0.062,none,undetermined,unknown
21,Brazil,231,United States of America,767,"Cotton lint, ginned",2008,1776.0,1.0,1776.0,1314450.0,33710.0,1348160.0,0.001,0.0,none,undetermined,unknown
102,Iran (Islamic Republic of),100,India,577,Dates,1999,83.0,147237.0,1773.94,906196.6,0.0,906196.6,0.0,0.162,none,undetermined,unknown
63,Estonia,126,Lithuania,339,"Other oil seeds, n.e.c.",2019,1.6,2837.91,1773.694,3020.0,247.74,3267.74,0.0,0.868,none,undetermined,unknown
58,Ecuador,210,Sweden,486,Bananas,1997,2.0,3545.0,1772.5,5750261.0,0.0,5750261.0,0.0,0.001,none,undetermined,unknown
100,India,131,Malaysia,237,Soya bean oil,2004,2.0,3545.0,1772.5,1100000.0,1046865.0,2146865.0,0.0,0.002,none,undetermined,unknown
150,Netherlands (Kingdom of the),165,Pakistan,237,Soya bean oil,1992,32.0,56705.0,1772.031,674700.0,17575.0,692275.0,0.0,0.082,none,undetermined,unknown
68,France,107,Côte d'Ivoire,402,"Onions and shallots, green",2017,3.36,5950.41,1770.955,49476.0,2916.1,52392.1,0.0,0.114,none,undetermined,unknown
68,France,107,Côte d'Ivoire,402,"Onions and shallots, green",2016,2.68,4744.19,1770.22,49669.9,3487.7000000000003,53157.6,0.0,0.089,none,undetermined,unknown
223,Türkiye,229,United Kingdom of Great Britain and Northern Ireland,56,Maize (corn),2018,14.14,25028.66,1770.061,5700000.0,2122733.25,7822733.25,0.0,0.003,none,undetermined,unknown
231,United States of America,185,Russian Federation,242,"Groundnuts, excluding shelled",2011,1770.0,1.0,1770.0,1659510.0,433.0,1659943.0,0.001,0.0,none,undetermined,unknown
150,Netherlands (Kingdom of the),106,Italy,56,Maize (corn),2008,16.0,28285.0,1767.812,252300.0,3556572.0,3808872.0,0.0,0.007,none,undetermined,unknown
150,Netherlands (Kingdom of the),210,Sweden,1225,Tallow,2011,5.0,8837.0,1767.4,120500.0,62501.0,183001.0,0.0,0.048,none,undetermined,unknown
79,Germany,84,Greece,826,Unmanufactured tobacco,2004,1.0,1767.0,1767.0,10101.0,240548.0,250649.0,0.0,0.007,none,undetermined,unknown
165,Pakistan,33,Canada,165,Molasses,2000,5300.0,3.0,1766.667,1405000.0,0.0,1405000.0,0.004,0.0,none,undetermined,unknown
68,France,79,Germany,103,Mixed grain,2009,3529.0,2.0,1764.5,209374.2,6538.0,215912.2,0.016,0.0,none,undetermined,unknown
48,Costa Rica,33,Canada,162,Raw cane or beet sugar (centrifugal only),2016,21543.72,12.21,1764.432,445988.0,185.35,446173.35,0.048,0.0,none,undetermined,unknown
10,Australia,96,"China, Hong Kong SAR",603,"Other tropical fruits, n.e.c.",2014,2645.83,1.5,1763.887,7076.72,1802.08,8878.8,0.298,0.0,none,undetermined,unknown
272,Serbia,11,Austria,236,Soya beans,2014,2.04,3597.4,1763.431,545898.47,25131.519999999997,571029.99,0.0,0.006,none,undetermined,unknown
100,India,132,Maldives,162,Raw cane or beet sugar (centrifugal only),2015,3.78,6665.37,1763.325,30460000.0,1598337.9100000001,32058337.91,0.0,0.0,none,undetermined,unknown
102,Iran (Islamic Republic of),38,Sri Lanka,577,Dates,1998,3.0,5287.0,1762.333,918131.0,0.0,918131.0,0.0,0.006,none,undetermined,unknown
11,Austria,255,Belgium,270,Rape or colza seed,2000,2.0,3523.0,1761.5,125353.0,108258.0,233611.0,0.0,0.015,none,undetermined,unknown
185,Russian Federation,108,Kazakhstan,894,"Whole milk, evaporated",2002,15850.0,9.0,1761.111,202000.0,315.0,202315.0,0.078,0.0,none,undetermined,unknown
138,Mexico,203,Spain,486,Bananas,1999,3522.0,2.0,1761.0,1738007.0,1.0,1738008.0,0.002,0.0,none,undetermined,unknown
54,Denmark,118,Kuwait,898,Skim milk and whey powder,1998,2.0,3521.0,1760.5,22000.0,4509.0,26509.0,0.0,0.133,none,undetermined,unknown
156,New Zealand,150,Netherlands (Kingdom of the),402,"Onions and shallots, green",2002,42246.0,24.0,1760.25,210000.0,312.0,210312.0,0.201,0.0,none,undetermined,unknown
11,Austria,203,Spain,97,Triticale,2016,18.11,31861.3,1759.321,322560.26,14559.37,337119.63,0.0,0.095,none,undetermined,unknown
223,Türkiye,150,Netherlands (Kingdom of the),267,Sunflower seed,2002,1.0,1759.0,1759.0,850000.0,129109.0,979109.0,0.0,0.002,none,undetermined,unknown
101,Indonesia,131,Malaysia,603,"Other tropical fruits, n.e.c.",2014,5538.09,3.15,1758.124,1908599.0,7507.03,1916106.03,0.003,0.0,none,undetermined,unknown
59,Egypt,84,Greece,165,Molasses,1993,2.0,3516.0,1758.0,434000.0,302.0,434302.0,0.0,0.008,none,undetermined,unknown
156,New Zealand,137,Mauritius,1225,Tallow,1996,1756.0,1.0,1756.0,162000.0,4490.0,166490.0,0.011,0.0,none,undetermined,unknown
231,United States of America,138,Mexico,292,Mustard seed,1998,1756.0,1.0,1756.0,37080.0,54921.0,92001.0,0.019,0.0,none,undetermined,unknown
200,Singapore,131,Malaysia,397,Cucumbers and gherkins,1994,1755.0,1.0,1755.0,175.58,49975.0,50150.58,0.035,0.0,none,undetermined,unknown
209,Eswatini,144,Mozambique,162,Raw cane or beet sugar (centrifugal only),2020,3456.02,1.97,1754.325,673000.0,168.93,673168.93,0.005,0.0,none,undetermined,unknown
101,Indonesia,200,Singapore,234,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2008,13.0,22794.0,1753.385,110166.0,139.0,110305.0,0.0,0.207,none,undetermined,unknown
131,Malaysia,63,Estonia,257,Palm oil,2018,42021.0,24.0,1750.875,19516141.0,807159.85,20323300.85,0.002,0.0,none,undetermined,unknown
106,Italy,15,Belgium-Luxembourg,44,Barley,1988,5250.0,3.0,1750.0,1561800.0,765017.0,2326817.0,0.002,0.0,none,undetermined,unknown
138,Mexico,33,Canada,388,Tomatoes,1992,2.0,3500.0,1750.0,1677120.0,20305.0,1697425.0,0.0,0.002,none,undetermined,unknown
100,India,179,Qatar,463,"Other vegetables, fresh n.e.c.",2016,20299.44,11.6,1749.952,25550696.87,158.55,25550855.42,0.001,0.0,none,undetermined,unknown
202,South Africa,20,Botswana,116,Potatoes,2012,8.0,13995.0,1749.375,2228713.0,29.0,2228742.0,0.0,0.006,none,undetermined,unknown
68,France,54,Denmark,162,Raw cane or beet sugar (centrifugal only),2013,1.0,1749.0,1749.0,4331304.0,148214.0,4479518.0,0.0,0.0,none,undetermined,unknown
68,France,203,Spain,777,"True hemp, raw or retted",2000,2.0,3497.0,1748.5,54787.4,140.0,54927.4,0.0,0.064,none,undetermined,unknown
150,Netherlands (Kingdom of the),162,Norway,44,Barley,1998,2.0,3496.0,1748.0,214500.0,578612.0,793112.0,0.0,0.004,none,undetermined,unknown
211,Switzerland,68,France,900,"Whey, dry",2011,40179.0,23.0,1746.913,55700.0,7252.0,62952.0,0.638,0.0,none,undetermined,unknown
11,Austria,203,Spain,271,"Rapeseed or canola oil, crude",2014,4.27,7457.32,1746.445,150217.0,168574.84,318791.83999999997,0.0,0.023,none,undetermined,unknown
129,Madagascar,68,France,403,"Onions and shallots, dry (excluding dehydrated)",1998,1.0,1743.0,1743.0,5800.0,0.0,5800.0,0.0,0.301,none,undetermined,unknown
79,Germany,210,Sweden,1225,Tallow,2017,2.63,4582.01,1742.209,38163.54,24359.31,62522.850000000006,0.0,0.073,none,undetermined,unknown
203,Spain,229,United Kingdom of Great Britain and Northern Ireland,523,Quinces,1997,2.0,3480.0,1740.0,7000.0,16.0,7016.0,0.0,0.496,none,undetermined,unknown
79,Germany,9,Argentina,56,Maize (corn),1991,3479.0,2.0,1739.5,1936987.0,1138591.0,3075578.0,0.001,0.0,none,undetermined,unknown
100,India,52,Azerbaijan,667,Tea leaves,2002,1.0,1738.0,1738.0,3713000.0,23451.0,3736451.0,0.0,0.0,none,undetermined,unknown
210,Sweden,15,Belgium-Luxembourg,44,Barley,1988,5213.0,3.0,1737.667,1878700.0,9516.0,1888216.0,0.003,0.0,none,undetermined,unknown
100,India,150,Netherlands (Kingdom of the),571,"Mangoes, guavas and mangosteens",2007,20848.0,12.0,1737.333,15828000.0,46.0,15828046.0,0.001,0.0,none,undetermined,unknown
100,India,13,Bahrain,236,Soya beans,2015,3.28,5693.33,1735.771,8569794.62,13358.7,8583153.319999998,0.0,0.001,none,undetermined,unknown
173,Poland,256,Luxembourg,97,Triticale,2020,14921.96,8.6,1735.112,6087390.0,5598.83,6092988.83,0.002,0.0,none,undetermined,unknown
171,Philippines,194,Saudi Arabia,619,"Other fruits, n.e.c.",2011,1.0,1734.0,1734.0,210499.0,2601.0,213100.0,0.0,0.008,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,79,Germany,544,Strawberries,2001,1.0,1734.0,1734.0,36600.0,28492.0,65092.0,0.0,0.027,none,undetermined,unknown
150,Netherlands (Kingdom of the),97,Hungary,271,"Rapeseed or canola oil, crude",2011,2.0,3467.0,1733.5,538500.0,471477.0,1009977.0,0.0,0.003,none,undetermined,unknown
226,Uganda,229,United Kingdom of Great Britain and Northern Ireland,463,"Other vegetables, fresh n.e.c.",1998,1.0,1733.0,1733.0,385000.0,1.0,385001.0,0.0,0.005,none,undetermined,unknown
33,Canada,202,South Africa,56,Maize (corn),1992,20.0,34649.0,1732.45,4882600.0,777118.0,5659718.0,0.0,0.006,none,undetermined,unknown
79,Germany,150,Netherlands (Kingdom of the),547,Raspberries,1994,1732.0,1.0,1732.0,27000.0,5967.0,32967.0,0.053,0.0,none,undetermined,unknown
203,Spain,110,Japan,1035,"Meat of pig with the bone, fresh or chilled",2012,20783.0,12.0,1731.917,3466323.0,61709.0,3528032.0,0.006,0.0,none,undetermined,unknown
155,Vanuatu,10,Australia,252,Coconut oil,2010,1731.0,1.0,1731.0,11051.23,0.0,11051.23,0.157,0.0,none,undetermined,unknown
223,Türkiye,108,Kazakhstan,1242,Margarine and shortening,2008,5188.0,3.0,1729.333,694257.0,44.0,694301.0,0.007,0.0,none,undetermined,unknown
101,Indonesia,214,"China, Taiwan Province of",836,Natural rubber in primary forms,1989,2.0,3457.0,1728.5,1209037.0,773.0,1209810.0,0.0,0.003,none,undetermined,unknown
104,Ireland,210,Sweden,868,"Edible offal of cattle, fresh, chilled or frozen",2010,10363.0,6.0,1727.167,86015.38,534.0,86549.38,0.12,0.0,none,undetermined,unknown
44,Colombia,11,Austria,486,Bananas,1988,8.0,13807.0,1725.875,1225000.0,39.0,1225039.0,0.0,0.011,none,undetermined,unknown
106,Italy,1,Armenia,237,Soya bean oil,2001,1.0,1725.0,1725.0,230000.0,37908.0,267908.0,0.0,0.006,none,undetermined,unknown
226,Uganda,184,Rwanda,56,Maize (corn),1996,13794.0,8.0,1724.25,759000.0,78342.0,837342.0,0.016,0.0,none,undetermined,unknown
112,Jordan,13,Bahrain,463,"Other vegetables, fresh n.e.c.",2014,1.4,2413.9,1724.214,87997.0,233.8,88230.8,0.0,0.027,none,undetermined,unknown
211,Switzerland,68,France,900,"Whey, dry",2016,43148.97,25.05,1722.514,83000.0,8507.67,91507.67,0.472,0.0,none,undetermined,unknown
202,South Africa,20,Botswana,463,"Other vegetables, fresh n.e.c.",2012,2.0,3445.0,1722.5,487000.0,673.0,487673.0,0.0,0.007,none,undetermined,unknown
41,"China, mainland",53,Benin,667,Tea leaves,2007,8609.0,5.0,1721.8,5067000.0,5306.0,5072306.0,0.002,0.0,none,undetermined,unknown
203,Spain,174,Portugal,271,"Rapeseed or canola oil, crude",2001,3442.0,2.0,1721.0,17500.0,13929.0,31429.0,0.11,0.0,none,undetermined,unknown
150,Netherlands (Kingdom of the),162,Norway,56,Maize (corn),1998,3.0,5159.0,1719.667,150700.0,1734370.0,1885070.0,0.0,0.003,none,undetermined,unknown
106,Italy,105,Israel,406,Green garlic,1999,20.0,34360.0,1718.0,29624.0,20309.0,49933.0,0.0,0.688,none,undetermined,unknown
174,Portugal,79,Germany,901,Cheese from whole cow milk,1993,2.0,3435.0,1717.5,47312.0,5941.0,53253.0,0.0,0.065,none,undetermined,unknown
9,Argentina,33,Canada,268,"Sunflower-seed oil, crude",2012,1.0,1717.0,1717.0,1541580.0,2.0,1541582.0,0.0,0.001,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,255,Belgium,165,Molasses,2008,6.0,10294.0,1715.667,300000.0,824063.0,1124063.0,0.0,0.009,none,undetermined,unknown
231,United States of America,41,"China, mainland",223,"Pistachios, in shell",1997,3.0,5146.0,1715.333,81900.0,663.0,82563.0,0.0,0.062,none,undetermined,unknown
211,Switzerland,68,France,900,"Whey, dry",2018,36031.1,21.01,1714.95,58000.0,10138.789999999999,68138.79,0.529,0.0,none,undetermined,unknown
97,Hungary,167,Czechia,568,Cantaloupes and other melons,2005,3.0,5144.0,1714.667,15114.0,2443.0,17557.0,0.0,0.293,none,undetermined,unknown
10,Australia,216,Thailand,886,Butter of cow milk,2007,3424.0,2.0,1712.0,133100.0,12560.0,145660.0,0.024,0.0,none,undetermined,unknown
150,Netherlands (Kingdom of the),4,Algeria,898,Skim milk and whey powder,1990,25662.0,15.0,1710.8,70400.0,187865.0,258265.0,0.099,0.0,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,194,Saudi Arabia,867,"Meat of cattle with the bone, fresh or chilled",1987,1.0,1708.0,1708.0,1118256.0,95820.0,1214076.0,0.0,0.001,none,undetermined,unknown
229,United Kingdom of Great Britain and Northern Ireland,167,Czechia,268,"Sunflower-seed oil, crude",2015,2.01,3431.3,1707.114,0.0,282101.60000000003,282101.60000000003,0.0,0.012,none,undetermined,unknown
21,Brazil,236,Venezuela (Bolivarian Republic of),236,Soya beans,2005,1707.0,1.0,1707.0,51182072.0,367748.0,51549820.0,0.0,0.0,none,undetermined,unknown
230,Ukraine,84,Greece,267,Sunflower seed,2007,2.0,3411.0,1705.5,4174400.0,6640.0,4181040.0,0.0,0.001,none,undetermined,unknown
225,United Arab Emirates,221,Oman,373,Spinach,2018,1.45,2467.25,1701.552,2475.97,844.71,3320.68,0.0,0.743,none,undetermined,unknown
10,Australia,101,Indonesia,1225,Tallow,2008,1701.0,1.0,1701.0,499100.0,22.0,499122.0,0.003,0.0,none,undetermined,unknown
131,Malaysia,41,"China, mainland",1242,Margarine and shortening,2004,49309.0,29.0,1700.31,372000.0,2484.0,374484.0,0.132,0.0,none,undetermined,unknown
67,Finland,203,Spain,44,Barley,2012,25500.0,15.0,1700.0,1581000.0,4081.0,1585081.0,0.016,0.0,none,undetermined,unknown
150,Netherlands (Kingdom of the),162,Norway,252,Coconut oil,2001,5.0,8496.0,1699.2,1832.32,279209.0,281041.32,0.0,0.03,none,undetermined,unknown
150,Netherlands (Kingdom of the),185,Russian Federation,568,Cantaloupes and other melons,2004,1699.0,1.0,1699.0,2030.47,107237.0,109267.47,0.016,0.0,none,undetermined,unknown
150,Netherlands (Kingdom of the),229,United Kingdom of Great Britain and Northern Ireland,157,Sugar beet,2012,2.0,3397.0,1698.5,5728000.0,75545.0,5803545.0,0.0,0.001,none,undetermined,unknown
231,United States of America,12,Bahamas,27,Rice,2009,5.0,8488.0,1697.6,9972230.0,9.0,9972239.0,0.0,0.001,none,undetermined,unknown
173,Poland,255,Belgium,1225,Tallow,2009,1.0,1697.0,1697.0,9500.0,1787.0,11287.0,0.0,0.15,none,undetermined,unknown
21,Brazil,229,United Kingdom of Great Britain and Northern Ireland,767,"Cotton lint, ginned",1995,1696.0,1.0,1696.0,479000.0,250801.0,729801.0,0.002,0.0,none,undetermined,unknown
100,India,231,United States of America,187,"Peas, dry",1996,1.0,1696.0,1696.0,639200.0,154530.0,793730.0,0.0,0.002,none,undetermined,unknown
237,Viet Nam,10,Australia,234,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,1814.02,1.07,1695.346,5980.84,5661.22,11642.060000000001,0.156,0.0,none,undetermined,unknown
11,Austria,97,Hungary,1242,Margarine and shortening,1999,1.0,1695.0,1695.0,45200.0,5275.0,50475.0,0.0,0.034,none,undetermined,unknown
231,United States of America,214,"China, Taiwan Province of",75,Oats,2018,1695.0,1.0,1695.0,814720.0,1504892.05,2319612.05,0.001,0.0,none,undetermined,unknown
231,United States of America,211,Switzerland,221,"Almonds, in shell",2010,1695.0,1.0,1695.0,1413800.0,70.0,1413870.0,0.001,0.0,none,undetermined,unknown
131,Malaysia,75,Gambia,257,Palm oil,2017,28957.5,17.1,1693.421,19919331.0,552762.43,20472093.43,0.001,0.0,none,undetermined,unknown
150,Netherlands (Kingdom of the),203,Spain,271,"Rapeseed or canola oil, crude",2002,1.0,1693.0,1693.0,69800.0,322988.0,392788.0,0.0,0.004,none,undetermined,unknown
96,"China, Hong Kong SAR",41,"China, mainland",1036,"Edible offal of pigs, fresh, chilled or frozen",2008,400931.0,237.0,1691.692,9211.76,620064.0,629275.76,0.637,0.0,none,undetermined,unknown
156,New Zealand,33,Canada,619,"Other fruits, n.e.c.",1991,3.0,5072.0,1690.667,16000.0,39.0,16039.0,0.0,0.316,none,undetermined,unknown
138,Mexico,33,Canada,399,Eggplants (aubergines),2004,3.0,5068.0,1689.333,54000.0,231.0,54231.0,0.0,0.093,none,undetermined,unknown
210,Sweden,68,France,898,Skim milk and whey powder,2004,3.0,5062.0,1687.333,50000.0,2338.0,52338.0,0.0,0.097,none,undetermined,unknown
97,Hungary,223,Türkiye,56,Maize (corn),2011,16.0,26983.0,1686.438,7992000.0,101607.0,8093607.0,0.0,0.003,none,undetermined,unknown
231,United States of America,165,Pakistan,1058,"Meat of chickens, fresh or chilled",2013,8432.0,5.0,1686.4,17396797.0,56142.0,17452939.0,0.0,0.0,none,undetermined,unknown
100,India,79,Germany,165,Molasses,2014,15.0,25284.5,1685.633,10882000.0,44477.97,10926477.97,0.0,0.002,none,undetermined,unknown
41,"China, mainland",200,Singapore,603,"Other tropical fruits, n.e.c.",2006,1.0,1685.0,1685.0,1950000.0,108983.0,2058983.0,0.0,0.001,none,undetermined,unknown
138,Mexico,33,Canada,603,"Other tropical fruits, n.e.c.",1991,5.0,8419.0,1683.8,222541.0,0.0,222541.0,0.0,0.038,none,undetermined,unknown
79,Germany,174,Portugal,426,Carrots and turnips,2005,4.0,6734.0,1683.5,516327.0,127016.0,643343.0,0.0,0.01,none,undetermined,unknown
67,Finland,210,Sweden,271,"Rapeseed or canola oil, crude",2012,5.0,8414.0,1682.8,101600.0,4871.0,106471.0,0.0,0.079,none,undetermined,unknown
231,United States of America,33,Canada,486,Bananas,2000,395323.0,235.0,1682.226,13154.0,4030637.0,4043791.0,0.098,0.0,none,undetermined,unknown
79,Germany,210,Sweden,1225,Tallow,2020,1.74,2926.53,1681.914,60002.13,15091.239999999998,75093.37,0.0,0.039,none,undetermined,unknown
203,Spain,229,United Kingdom of Great Britain and Northern Ireland,1036,"Edible offal of pigs, fresh, chilled or frozen",2014,2018.0,1.2,1681.667,396067.5,3074.14,399141.64,0.005,0.0,none,undetermined,unknown
41,"China, mainland",255,Belgium,236,Soya beans,2020,2.02,3396.29,1681.332,19600000.0,100327109.42,119927109.42,0.0,0.0,none,undetermined,unknown
