ratio,item,unit,whep_code,polity_name,source,median_value,area,n,item_median_intensity,assertion_keys,known_flow,flow_origin_iso3
12.63491598190393,"tobacco, unmanufactured",ha,DOM-1800-2025,Dominican Republic,iia,16000.0,48332.9008946207,1,0.02620020940601075,dominican republic|iia|1910-1942,,
12.632305974388476,grapes,ha,FRA-1919-2025,France,iia,1620000.0,548057.8009401887,3,0.23399469656051022,france|iia|1919-1945,,
12.626006269569935,rye,ha,POL-1921-1945,Poland (1921-1945),juan,5642355.5,388369.69735582283,24,1.1506655434808784,poland|juan|1921-1944,,
12.618905449967519,maize,ha,ROU-1918-1919,Romania (1918-1919),juan,2318200.0,296126.08291605173,1,0.6203725216879182,romania|juan|1918-1918,,
12.610521866657558,oats,1000 tonnes,IRL-1921-2025,Ireland,fao1952,571.0,69564.5876553353,4,0.0006509008422604463,ireland|fao1952|1937-1951,,
12.608894485638913,sugar raw centrifugal,tonnes,DNK-1920-2025,Denmark,iia,165300.0,42638.10583746177,25,0.3074665960637625,denmark|iia|1920-1945,,
12.587825066674808,cereals nes,tonnes,BEL-1831-2025,Belgium,juan,26320.0,30692.03925557064,23,0.06812545894956015,belgium|juan|1856-1960,,
12.58169557946212,sorghum,ha,BFA-1960-2025,Burkina Faso,mitchell,936000.0,272321.8121533213,1,0.2731833631647441,burkina faso|mitchell|1960-1960,,
12.572708187776055,flax fibre and tow,ha,EST-1800-1918,Estonia (Governorate),juan,33188.5928881587,49303.28546832109,2,0.053540712138779645,estonia|juan|1908-1916,,
12.554527690745156,sesame seed,tonnes,GRC-1881-1913,Greece (1881–1913),iia,3482.6,63611.58790153088,1,0.004360808143068674,greece|iia|1911-1911,,
12.554023936929777,"fertilizer, mixed",tonnes,FLK-1833-2025,Falkland Islands,iia,7109.0,12208.283559223244,5,0.04638429433240089,falkland islands|iia|1914-1919,,
12.552276686302708,horses mules asses,1000 heads,SLV-1821-2025,El Salvador,fao1952,114.0,20558.112635569574,1,0.0004417729359427037,ei salvador|fao1952|1937-1951; el salvador|fao1952|1937-1951,,
12.549141134718422,groundnuts,1000 hectares,UGA-1926-1962,Uganda (1926-1962),fao1952,134.5,242015.3658348687,4,4.4285886226149405e-05,uganda|fao1952|1937-1951,,
12.543166714299444,sheep,heads,LSO-1886-1966,Lesotho (1886-1966),mitchell,1598000.0,30503.327588120435,31,4.1765949739573465,lesotho|mitchell|1904-1960,,
12.529658743337626,grapes,1000 hectares,FRA-1919-2025,France,fao1952,1517.5,548057.8009401887,4,0.00022098515139293542,france|fao1952|1937-1951,,
12.517350920248065,oats,1000 hectares,DNK-1920-2025,Denmark,fao1952,292.5,42638.10583746177,4,0.0005480441413084785,denmark|fao1952|1937-1951,,
12.505435409236553,beer of barley,tonnes,POL-1945-2025,Poland (1945-2025),mitchell,405920.0,311827.7984931281,14,0.10409426519973411,poland|mitchell|1947-1960,,
12.495241720572226,oats,tonnes,LUX-1839-2025,Luxembourg,juan,39955.0,2590.86862192315,54,1.2341873244512422,luxembourg|juan|1861-1960,,
12.49428220986282,funflower seed,1000 hectares,URY-1828-2025,Uruguay,fao1952,115.0,177866.3552194432,4,5.174789919115008e-05,uruguay|fao1952|1937-1951,,
12.48511689978752,swine / pigs,heads,LUX-1839-2025,Luxembourg,juan,99500.0,2590.86862192315,46,3.0759911130450983,luxembourg|juan|1861-1960,,
12.482654533877298,olive oil,1000 tonnes,ITA-1919-2025,Italy,fao1952,197.0,300310.4439810905,4,5.2551950385437366e-05,italy|fao1952|1937-1951; ltaly|fao1952|1949-1951,,
12.481904476505331,sesame seed,tonnes,CHN-1945-1947,China (1945-1947),iia,410000.0,7532445.916794096,1,0.004360808143068674,china mainland|iia|1945-1945,,
12.475694435018692,sugar raw centrifugal,tonnes,DEU-1938-1945,Germany (1938-1945),iia,1905000.0,496629.26877206715,7,0.3074665960637625,germany|iia|1938-1944,,
12.452325058653214,oranges tangerines clementines,1000 tonnes,CYP-1879-2025,Cyprus,fao1952,22.5,9123.352706704041,4,0.00019805125743761192,cyprus|fao1952|1937-1951,,
12.452051757965132,sorghum,tonnes,NGA-1960-1961,Nigeria (1960-1961),mitchell,2557000.0,862490.9493251519,1,0.2380867706498152,nigeria|mitchell|1960-1960,,
12.44841788737541,groundnuts,1000 tonnes,REU-1946-2025,Réunion (French Overseas Department),fao1952,1.0,2623.08318152435,2,3.062483645856704e-05,reunion|fao1952|1949-1951,,
12.443981226120767,beer of barley,tonnes,FRA-1871-1919,"France (without Alsace-Lorraine, 1871-1919)",mitchell,689520.0,532305.2096529249,47,0.10409426519973411,france|mitchell|1871-1918,,
12.437881012853113,total tractors agriculture,number,AUT-1919-2025,Austria,fao1952,13948.0,84021.14316677154,3,0.013346793917923224,austria|fao1952|1937-1951,,
12.437054467951748,hops,ha,F51-1918-1938,Czechoslovakia (1918-1938),iia,10783.5,140306.01867415186,18,0.006179678837819134,czech republic|iia|1919-1937,,
12.421309459690855,potatoes,tonnes,HUN-1940-1944,Hungary (1940-1944),juan,1970400.0,152441.3128142145,4,1.040601234644152,hungary|juan|1940-1943,,
12.413467794700278,"rice, paddy",tonnes,THA-1907-1909,Thailand (1907-1909),mitchell,2502000.0,552707.237465378,2,0.3646691560734893,thailand|mitchell|1907-1908,,
12.39111936166511,sugar raw centrifugal,tonnes,VCT-1833-2025,Saint Vincent and the Grenadines,iia,1500.0,393.7157412058466,17,0.3074665960637625,saint vincent and the grenadines|iia|1909-1945,,
12.390612973071086,commercial nitrogenous fertilizers,1000 tonnes,PRT-1800-2025,Portugal,fao1952,31.9,91804.90167728892,3,2.8043487484389995e-05,portugal|fao1952|1934-1951,,
12.388573235349762,maize,ha,SLV-1821-2025,El Salvador,juan,158000.0,20558.112635569574,34,0.6203725216879182,el salvador|juan|1900-1960,,
12.38720066132222,sheep,heads,GRC-1919-1947,Greece (1919-1947),juan,6717500.0,129841.0864350498,22,4.1765949739573465,greece|juan|1919-1946,,
12.378384678973605,grapes,ha,ESP-1800-2025,Spain,iia,1466000.0,506132.2152565572,5,0.23399469656051022,spain|iia|1909-1945,,
12.35709736498938,rice paddy,1000 hectares,LBR-1847-2025,Liberia,fao1952,283.0,95990.38646648961,1,0.0002385845005827523,liberia|fao1952|1937-1951,,
12.351434105989094,"tobacco, unmanufactured",ha,BGR-1919-1940,Bulgaria (1919-1940),iia,33417.0,103263.13610091528,3,0.02620020940601075,bulgaria|iia|1919-1939,,
12.34963394345972,rice paddy,1000 hectares,CHN-1932-1945,China (1932-1945),fao1952,19771.0,6710151.482952717,1,0.0002385845005827523,china 22 provinces|fao1952|1937-1939; china|fao1952|1937-1937,,
12.340232559458283,oats,1000 hectares,SBZ-1938-1949,Eastern Germany / Soviet Occupation Zone,fao1952,739.0,109271.16029246466,1,0.0005480441413084785,germany eastern|fao1952|1938-1948,,
12.33505401437218,"coffee, green",tonnes,COL-1922-2025,Colombia,iia,201900.0,1135198.558349538,3,0.014418611242477926,colombia|iia|1924-1945,,
12.327256806076319,maize,tonnes,ITA-1866-1870,Italy (1866-1870),juan,2055000.0,272718.1034096426,4,0.6112676534626276,italy|juan|1866-1869,,
12.327030528743567,linseed,ha,BEL-1831-2025,Belgium,iia,21860.5,30692.03925557064,2,0.05777977874840182,belgium|iia|1909-1945,,
12.32592789489121,oats,tonnes,DNK-1864-1920,Denmark (to 1920),juan,587217.3912999999,38600.96881216958,45,1.2341873244512422,denmark|juan|1866-1919,,
12.323568917830332,rice paddy,1000 hectares,KOR-1800-1945,Korea (to 1945),fao1952,645.0,219371.89647949164,1,0.0002385845005827523,korea|fao1952|1937-1937,,
12.302472427414447,dry beans,1000 hectares,SLV-1821-2025,El Salvador,fao1952,29.5,20558.112635569574,4,0.00011663969475792196,ei salvador|fao1952|1937-1951; el salvador|fao1952|1937-1951,,
12.289362901069788,seed cotton,ha,ALB-1913-2025,Albania (1913-2025),juan,24000.0,28623.66037700785,3,0.06822706708404885,albania|juan|1929-1960,,
12.284137788119065,grapes,ha,FRA-1919-2025,France,juan,1575350.0,548057.8009401887,42,0.23399469656051022,france|juan|1919-1960,,
12.28115837101682,flax fibre and tow,ha,LTU-1800-1918,Lithuania (Russian governorate),iia,55167.0,83898.82764949289,1,0.053540712138779645,lithuania|iia|None-None,,
12.281097812206463,dry beans,1000 hectares,ROU-1947-2025,Romania (1947-2025),fao1952,340.0,237353.3426676344,3,0.00011663969475792196,romania|fao1952|1947-1951,,
12.279509280749792,maize,tonnes,BGR-1919-1940,Bulgaria (1919-1940),juan,775100.0,103263.13610091528,21,0.6112676534626276,bulgaria|juan|1919-1939,,
12.272609801713314,meat,1000 tonnes,SGP-1946-1963,Singapore (Crown Colony),fao1952,1.0,544.5782406954,9,0.00014962452649997936,singapore|fao1952|1948-1951,,
12.270187395932675,sugar raw centrifugal,tonnes,DEU-1871-1919,German Empire (1871-1919),iia,2037396.7,540040.6645623595,11,0.3074665960637625,germany|iia|1909-1918,,
12.259001099551636,"cacao, beans",ha,WSM-1900-2025,Samoa,iia,2000.0,2835.178451854064,17,0.0575432666059208,samoa|iia|1910-1945,,
12.24295360073387,"rice, paddy",tonnes,THA-1904-1907,Thailand (1904-1907),mitchell,2614000.0,585491.1672647465,1,0.3646691560734893,thailand|mitchell|1906-1906,,
12.242559180546179,wine,ha,HUN-1938-1940,Hungary (1938-1940),iia,190000.0,108813.78983171615,1,0.14262558949686102,hungary|iia|1938-1939,,
12.23043183827474,flax fiber,1000 hectares,NLD-1830-2025,Netherlands,fao1952,19.5,38295.46118907003,4,4.163374862410566e-05,netherlands|fao1952|1937-1951; necherlands|fao1952|1949-1951,,
12.225342857285838,sesame seed,ha,GRC-1919-1947,Greece (1919-1947),iia,25000.0,129841.0864350498,3,0.01574950179384403,greece|iia|1919-1945,,
12.223727592730102,milk,1000 tonnes,PRI-1800-2025,Puerto Rico,fao1952,154.0,8972.444342985882,4,0.0014041266581749038,puerto rico|fao1952|1935-1951,,
12.215038272057324,goats,heads,BGR-1878-1913,Bulgaria (to 1913),juan,2464000.0,93176.54746739783,1,2.164907062620966,bulgaria|juan|1890-1912,,
12.208105879144648,grapes,tonnes,ROU-1920-1940,Romania (1920-1940),juan,1413450.0,296126.08291605173,8,0.3909808631507594,romania|juan|1920-1939,,
12.204401050407975,commercial phosphoric acid,1000 tonnes,FRA-1919-2025,France,fao1952,415.8,548057.8009401887,8,6.216438630535554e-05,france|fao1952|1937-1951,,
12.20325559897778,oranges,tonnes,PRT-1800-2025,Portugal,juan,90000.0,91804.90167728892,5,0.08033428485482855,portugal|juan|1850-1960,,
12.198260744694249,tractors all purposes,number,ATG-1800-2025,Antigua and Barbuda,fao1952,58.0,432.0286466170874,1,0.011005696608006713,leeward islands antigua|fao1952|1950-1950; br west indies antigua|fao1952|1951-1951; british west indies antigua|fao1952|1949-1950,,
12.188565532364656,natural rubber,1000 tonnes,FID-1887-1954,French Indochina,fao1952,38.9,753049.4738884472,1,4.238122399211664e-06,indochina viet nam|fao1952|1937-1951; indochina|fao1952|1937-1951,,
12.163514229078357,rye,tonnes,F51-1938-1945,Czechoslovakia (1938-1945),juan,1231000.0,100712.76559040853,7,1.0048806036169755,czechoslovakia|juan|1938-1944,,
12.155047565627127,sugar cane,tonnes,GTM-1821-2025,Guatemala,juan,400000.0,109117.54457073574,5,0.3015843103313033,guatemala|juan|1900-1960,,
12.133449086805726,swine / pigs,heads,BEL-1831-2025,Belgium,juan,1145500.0,30692.03925557064,60,3.0759911130450983,belgium|juan|1856-1960,,
12.117037764474478,cropa,1000 tonnes,COK-1800-2025,Cook Islands,fao1952,1.1,279.46413253945593,3,0.00032484048249375574,cook islands|fao1952|1949-1951,,
12.110082247275315,hops,ha,F51-1918-1938,Czechoslovakia (1918-1938),juan,10500.0,140306.01867415186,19,0.006179678837819134,czechoslovakia|juan|1919-1937,,
12.087319837443113,barley,tonnes,DNK-1864-1920,Denmark (to 1920),juan,476350.0,38600.96881216958,45,1.02093466651402,denmark|juan|1866-1919,,
12.084181243289885,potatoes,tonnes,DNK-1864-1920,Denmark (to 1920),juan,485400.0,38600.96881216958,45,1.040601234644152,denmark|juan|1866-1919,,
12.060986567508237,pesticides arsenicals,tonnes,RYU-1945-1972,Ryukyu Islands (US Administration),fao1952,5.0,2336.8360149164137,4,0.00017740217220788145,ryukyu islands|fao1952|1949-1951,,
12.050660083874511,hops,ha,F51-1938-1945,Czechoslovakia (1938-1945),iia,7500.0,100712.76559040853,7,0.006179678837819134,czech republic|iia|1938-1944,,
12.050660083874511,hops,ha,F51-1938-1945,Czechoslovakia (1938-1945),juan,7500.0,100712.76559040853,7,0.006179678837819134,czechoslovakia|juan|1938-1944,,
12.043757681735602,rye,1000 tonnes,DNK-1920-2025,Denmark,fao1952,300.0,42638.10583746177,4,0.0005841997172546179,denmark|fao1952|1937-1951,,
12.021156601944352,soybeans,1000 tonnes,CHN-1949-1950,China (1949-1950),fao1952,3340.0,7557599.077736037,2,3.6763458669968475e-05,china 22 provinces|fao1952|1949-1949; china|fao1952|1949-1949; china manchuria|fao1952|1949-1949,,
12.016405381164756,hops,ha,F51-1945-1947,Czechoslovakia (1945-1947),iia,8300.0,111773.18236346252,1,0.006179678837819134,czech republic|iia|1945-1945,,
12.016405381164756,hops,ha,F51-1945-1947,Czechoslovakia (1945-1947),juan,8300.0,111773.18236346252,1,0.006179678837819134,czechoslovakia|juan|1945-1946,,
12.015461300522448,agaves,1000 tonnes,TAN-1922-1964,Tanzania (1922-1964),fao1952,125.55,938879.6363242363,4,1.1129261537479109e-05,tanganyika|fao1952|1937-1951,,
12.008608200389572,"broad beans, horse beans, dry",tonnes,ITA-1919-2025,Italy,juan,483500.0,300310.4439810905,42,0.13407054254723036,italy|juan|1919-1960,,
12.006442083401444,grapes,ha,ESP-1800-2025,Spain,juan,1421950.0,506132.2152565572,98,0.23399469656051022,spain|juan|1859-1960,,
11.990495438615383,cotton seed,ha,KOR-1800-1945,Korea (to 1945),iia,200418.0,219371.89647949164,23,0.07619361970864685,south korea|iia|1909-1944,,
11.981326199003274,swine / pigs,heads,DEU-1938-1945,Germany (1938-1945),juan,18303000.0,496629.26877206715,7,3.0759911130450983,germany|juan|1938-1944,,
11.947564244555654,millet,tonnes,UGA-1926-1962,Uganda (1926-1962),mitchell,510000.0,242015.3658348687,1,0.1763793999950651,uganda|mitchell|1926-1960,,
11.939936102815095,"beans, dry",ha,PRI-1800-2025,Puerto Rico,juan,13000.0,8972.444342985882,12,0.12134742824336048,puerto rico|juan|1900-1960,,
11.937687661352339,sheep,1000 heads,F248-1947-1991,Yugoslavia (1947-1991),fao1952,10273.0,255146.9119704287,3,0.003372770260970567,yugoslavia|fao1952|1947-1951,,
11.911131470888035,edible pig fat,1000 tonnes,POL-1945-2025,Poland (1945-2025),fao1952,58.0,311827.7984931281,1,1.5615652886953084e-05,poland|fao1952|1948-1951,,
11.893649854459147,tractors all purposes,number,VIR-1917-2025,United States Virgin Islands,fao1952,48.0,366.69800904313075,3,0.011005696608006713,virgin islands us|fao1952|1937-1951; virgin is us|fao1952|1936-1951,,
11.881981911252462,pesticides benzene hexachloride,tonnes,CYP-1879-2025,Cyprus,fao1952,21.0,9123.352706704041,3,0.0001937206613078392,cyprus|fao1952|1937-1951,,
11.879406998329024,pesticides ddt,tonnes,BMU-1684-1968,British Crown Colony of Bermuda,fao1952,0.2,67.8255295223494,2,0.00024822301177225895,bermuda|fao1952|1937-1951,,
11.875585184540704,buckwheat,ha,FRA-1871-1919,"France (without Alsace-Lorraine, 1871-1919)",juan,569000.0,532305.2096529249,37,0.09001119563257808,france|juan|1871-1918,,
11.865887821351237,tobacco,1000 tonnes,HUN-1920-1938,Hungary (1920-1938),fao1952,20.5,93004.31166177182,1,1.857592889369951e-05,hungary|fao1952|1937-1937,,
11.863684831135476,sweet potatoes yams,1000 tonnes,JAM-1800-2025,Jamaica,fao1952,92.0,11001.039856468184,2,0.0007049113258430571,british west indies jamaica|fao1952|1938-1951; jamaica|fao1952|1949-1951; br west indies jamaica|fao1952|1949-1951,,
11.862150607974764,apples,tonnes,CHE-1800-2025,Switzerland,juan,240183.0,41471.63260807535,111,0.4882336390671813,switzerland|juan|1850-1960,,
11.859524614186975,artichokes,ha,ITA-1919-2025,Italy,juan,16224.95,300310.4439810905,26,0.004555600692285642,italy|juan|1919-1960,,
11.858628140609364,cheese,1000 tonnes,F78-1949-1990,West Germany,fao1952,105.5,247551.87229475778,6,3.5937825325530566e-05,germany western|fao1952|1949-1951,,
11.855819879892886,pigs,1000 heads,F51-1947-1993,Czechoslovakia (1947-1993),fao1952,3242.0,127598.31888643919,1,0.002143070535283847,czechoslovakia|fao1952|1947-1951,,
11.850107262546588,cottonseed,1000 hectares,KOR-1948-2025,South Korea,fao1952,137.0,97096.9362708301,3,0.00011906736948990218,korea south|fao1952|1948-1951; korea|fao1952|1949-1951,,
11.846685594008624,garlic,tonnes,FRA-1919-2025,France,juan,28800.0,548057.8009401887,19,0.004435772471556992,france|juan|1919-1960,,
11.831440039931072,sugar cane,tonnes,NIC-1800-2025,Nicaragua,juan,457000.0,128076.61738376657,11,0.3015843103313033,nicaragua|juan|1900-1960,,
11.82983172556271,tractors all purposes,number,MLT-1800-2025,Malta,fao1952,38.0,291.8686793911891,3,0.011005696608006713,malta|fao1952|1939-1951,,
11.823663007914202,tomatoes,ha,ITA-1919-2025,Italy,juan,70523.0,300310.4439810905,26,0.019861328720566368,italy|juan|1919-1960,,
11.815621245810757,pesticides rotenone,tonnes,GUM-1898-1950,Territory of Guam,fao1952,0.2,550.3563917847312,1,3.075596938414092e-05,guam|fao1952|1937-1949,,
11.812451867089763,"groundnuts, with shell",ha,BEN-1898-1960,Benin (1898-1960),iia,21500.0,116149.83272735905,18,0.01567039051079133,benin|iia|1930-1945,,
11.808096916186773,tractors all purposes,number,NZL-1840-2025,New Zealand,fao1952,34918.0,268690.2547565733,3,0.011005696608006713,new zealand|fao1952|1937-1951,,
11.795029267725301,"silk-worm cocoons, reelable",tonnes,BGR-1940-2025,Bulgaria (1940-2025),iia,2290.5,110980.16597322695,6,0.001749789891421794,bulgaria|iia|1940-1945,,
11.791418849824513,swine / pigs,heads,TWN-1895-1945,Formosa (Japanese Taiwan),mitchell,1305500.0,35993.63707155193,40,3.0759911130450983,china taiwan province of|mitchell|1896-1944,,
11.786877100592783,cheese,1000 tonnes,GRC-1919-1947,Greece (1919-1947),fao1952,55.0,129841.0864350498,1,3.5937825325530566e-05,greece|fao1952|1937-1938,,
11.77443152808025,sugar cane,ha,FJI-1800-2025,Fiji,mitchell,17000.0,18648.7700973142,79,0.07742100024431484,fiji|mitchell|1879-1960,,
11.77062283861677,chick peas,1000 hectares,PAK-1949-1971,Pakistan (1949-1971),fao1952,1109.0,1014356.6530305491,3,9.288410914530065e-05,pakistan|fao1952|1949-1951,,
11.762018227899903,milk,1000 tonnes,HUN-1920-1938,Hungary (1920-1938),fao1952,1536.0,93004.31166177182,1,0.0014041266581749038,hungary|fao1952|1937-1937,,
11.754417673193338,ducks,heads,HUN-1920-1938,Hungary (1920-1938),juan,2267000.0,93004.31166177182,2,2.0737066421458916,hungary|juan|1920-1937,,
11.75265060305313,sunflower seed,ha,ROU-1920-1940,Romania (1920-1940),iia,199000.0,296126.08291605173,1,0.05717953106849637,romania|iia|1920-1939,,
11.730408681285567,"beans, dry",tonnes,SLV-1821-2025,El Salvador,juan,21000.0,20558.112635569574,19,0.0870809003333971,el salvador|juan|1900-1960,,
11.718254318093424,rye,1000 hectares,F51-1947-1993,Czechoslovakia (1947-1993),fao1952,714.0,127598.31888643919,2,0.00047751865216439054,czechoslovakia|fao1952|1947-1951,,
11.713789306990558,linseed,tonnes,ARG-1902-2025,Argentina,juan,964100.0,2781054.6380225588,59,0.029594782551316402,argentina|juan|1902-1960,,
11.700570420128065,other meat,1000 tonnes,FRA-1919-2025,France,fao1952,100.0,548057.8009401887,12,1.5594325731753717e-05,france|fao1952|1937-1951,,
11.694991041811747,maize,ha,HUN-1940-1944,Hungary (1940-1944),juan,1106000.0,152441.3128142145,4,0.6203725216879182,hungary|juan|1940-1943,,
11.691611516758828,sugar raw centrifugal,tonnes,F51-1945-1947,Czechoslovakia (1945-1947),iia,401800.0,111773.18236346252,1,0.3074665960637625,czech republic|iia|1945-1945,,
11.677964714329546,cassava,1000 hectares,IDN-BLB-1949-1951,"Bali and Lombok (within Indonesia, 1949-1951)",fao1952,17.0,10168.952683948575,3,0.00014315467526373506,indonesia bali and lombok|fao1952|1949-1951,,
11.650299888093894,linseed,ha,EST-1800-1918,Estonia (Governorate),juan,33188.5928881587,49303.28546832109,2,0.05777977874840182,estonia|juan|1908-1916,,
11.643128693623579,cattle,1000 heads,DNK-1920-2025,Denmark,fao1952,3053.0,42638.10583746177,3,0.006149774667794115,denmark|fao1952|1937-1951,,
11.63364768049962,pesticides arsenicals,tonnes,LBN-1944-2025,Lebanon,fao1952,21.05,10199.46189186542,2,0.00017740217220788145,lebanon|fao1952|1949-1951,,
11.633628316296704,poultry,1000 heads,SHN-1834-1967,Saint Helena (Crown Colony),fao1952,7.0,122.87068538689704,1,0.004897050411867877,st helena|fao1952|1931-1951,,
11.631211443104382,wheat,tonnes,ITA-1866-1870,Italy (1866-1870),juan,3970000.0,272718.1034096426,4,1.2515597503806208,italy|juan|1866-1869,,
11.616338085190812,hemp tow waste,tonnes,ITA-1870-1919,Italy (1870-1919),juan,88400.0,284847.5059880116,10,0.02671594866826736,italy|juan|1870-1918,,
11.61168418053827,"oil, olive, virgin",tonnes,PRT-1800-2025,Portugal,iia,45350.0,91804.90167728892,4,0.04254183378069144,portugal|iia|1910-1945,,
11.602387388352543,"silk-worm cocoons, reelable",tonnes,GRC-1919-1947,Greece (1919-1947),iia,2636.0,129841.0864350498,14,0.001749789891421794,greece|iia|1919-1945,,
11.598962684946937,total tractors agriculture,number,BMU-1684-1968,British Crown Colony of Bermuda,fao1952,10.5,67.8255295223494,2,0.013346793917923224,bermuda|fao1952|1937-1951,,
11.587638843960619,"groundnuts, with shell",ha,GIN-1894-1958,Guinea (1894-1958),iia,44500.0,245067.22928306894,12,0.01567039051079133,guinea|iia|1922-1945,,
11.587559844119202,cotton lint,ha,KOR-1800-1945,Korea (to 1945),iia,172115.0,219371.89647949164,36,0.06770889735806021,south korea|iia|1909-1944,,
11.570265592017163,cattle,heads,URY-1828-2025,Uruguay,mitchell,7510000.0,177866.3552194432,8,3.649243163648669,uruguay|mitchell|1860-1960,,
11.562217482086513,cattle,1000 heads,NLD-1830-2025,Netherlands,fao1952,2723.0,38295.46118907003,3,0.006149774667794115,netherlands|fao1952|1937-1951; necherlands|fao1952|1949-1951,,
11.543137510465787,asses,heads,ITA-1870-1919,Italy (1870-1919),juan,909500.0,284847.5059880116,2,0.2766090676219527,italy|juan|1870-1918,,
11.541743099400442,flax fibre and tow,ha,POL-1815-1918,Congress Poland (1815-1918),iia,80445.0,130179.77280074757,1,0.053540712138779645,poland|iia|None-None,,
11.5349412710801,linseed,tonnes,POL-1815-1918,Congress Poland (1815-1918),iia,44440.0,130179.77280074757,1,0.029594782551316402,poland|iia|None-None,,
11.530265308781846,rye,1000 hectares,F78-1949-1990,West Germany,fao1952,1363.0,247551.87229475778,3,0.00047751865216439054,germany western|fao1952|1949-1951,,
11.514844768164117,commercial potash fertilizers,1000 tonnes,GBR-1921-2025,United Kingdom,fao1952,120.0,243963.92905649156,6,4.271668472078077e-05,united kingdom|fao1952|1937-1951; united kingdom great britain|fao1952|1937-1951,,
11.508310297409507,wheat,tonnes,F51-1938-1945,Czechoslovakia (1938-1945),juan,1450600.0,100712.76559040853,7,1.2515597503806208,czechoslovakia|juan|1938-1944,,
11.501384235891015,total tractors agriculture,number,SWE-1905-2025,Sweden,fao1952,68450.0,445909.1511104987,3,0.013346793917923224,sweden|fao1952|1937-1951,,
11.498720179175956,meat,1000 tonnes,F77-1949-1990,East Germany,fao1952,188.0,109271.16029246466,4,0.00014962452649997936,germany eastern|fao1952|1949-1951,,
11.487287230561769,bananas,tonnes,HND-1800-2025,Honduras,juan,758000.0,112280.36927334526,36,0.5876894479228758,honduras|juan|1900-1960,,
11.479750220937278,butter,1000 tonnes,CHE-1800-2025,Switzerland,fao1952,22.0,41471.63260807535,4,4.621033422268359e-05,switzerland|fao1952|1936-1951,,
11.475845598770157,dry peas,1000 tonnes,CHN-1932-1945,China (1932-1945),fao1952,3190.0,6710151.482952717,1,4.142606307360681e-05,china 22 provinces|fao1952|1937-1939; china|fao1952|1937-1937,,
11.472064032976691,tobacco,1000 hectares,DOM-1800-2025,Dominican Republic,fao1952,17.0,48332.9008946207,3,3.065945969502651e-05,dominican republic|fao1952|1937-1951; dominican rep|fao1952|1949-1951,,
11.471592002454585,swine / pigs,heads,F51-1947-1993,Czechoslovakia (1947-1993),juan,4502500.0,127598.31888643919,14,3.0759911130450983,czechoslovakia|juan|1947-1960,,
11.471430278854532,milk,1000 tonnes,BRB-1800-2025,Barbados,fao1952,7.0,434.58445270912586,3,0.0014041266581749038,british west indies barbados|fao1952|1935-1951; br west indies barbados|fao1952|1950-1951,,
11.46770255429636,sweet potatoes,ha,JPN-1945-1952,Japan (occupied),mitchell,398000.0,371147.4432376307,7,0.0935104569254406,japan|mitchell|1945-1951,,
11.460954163417252,pigs,1000 heads,POL-1945-2025,Poland (1945-2025),fao1952,7659.0,311827.7984931281,3,0.002143070535283847,poland|fao1952|1948-1951,,
11.452958619607498,cattle,heads,PRI-1800-2025,Puerto Rico,juan,375000.0,8972.444342985882,23,3.649243163648669,puerto rico|juan|1900-1960,,
11.447899536738662,oats,tonnes,DEU-1800-1866,Prussia (to 1866),juan,3831000.0,271147.28531881707,16,1.2341873244512422,germany|juan|1850-1865,,
11.43836153298189,oats,1000 tonnes,F51-1947-1993,Czechoslovakia (1947-1993),fao1952,950.0,127598.31888643919,3,0.0006509008422604463,czechoslovakia|fao1952|1947-1951,,
11.435481033466528,funflower seed,1000 tonnes,ARG-1902-2025,Argentina,fao1952,680.0,2781054.6380225588,4,2.138183399649612e-05,argentina|fao1952|1937-1951,,
11.435226580342793,"beans, dry",ha,BGR-1940-2025,Bulgaria (1940-2025),juan,154000.0,110980.16597322695,13,0.12134742824336048,bulgaria|juan|1940-1960,,
11.432534647518754,edible pig fat,1000 tonnes,AUT-1919-2025,Austria,fao1952,15.0,84021.14316677154,5,1.5615652886953084e-05,austria|fao1952|1937-1951,,
11.421812003612267,oats,1000 hectares,F77-1949-1990,East Germany,fao1952,684.0,109271.16029246466,2,0.0005480441413084785,germany eastern|fao1952|1949-1951,,
11.410158811963132,swine / pigs,heads,RVN-1954-1975,Republic of Vietnam (South Vietnam),mitchell,5914000.0,168501.8039144004,6,3.0759911130450983,viet nam|mitchell|1955-1960,,
11.409825456267283,use unused productive land,1000 hectares,MAR-1911-1958,Morocco (to 1958),fao1952,37510.0,350267.7063170169,1,0.009385728017133842,french morocco|fao1952|1937-1951; morocco|fao1952|1950-1951,,
11.40053020719642,"coffee, green",tonnes,BRA-1909-2025,Brazil,iia,1392583.2,8471740.990890808,4,0.014418611242477926,brazil|iia|1910-1945,,
11.392460325680055,rye,tonnes,DNK-1864-1920,Denmark (to 1920),iia,441906.3,38600.96881216958,1,1.0048806036169755,denmark|iia|1909-1919,,
11.391436228004064,chick peas,tonnes,ITA-1919-2025,Italy,juan,40223.5,300310.4439810905,42,0.011757931839471754,italy|juan|1919-1960,,
11.38013989178806,linseed,ha,LTU-1800-1918,Lithuania (Russian governorate),iia,55167.0,83898.82764949289,1,0.05777977874840182,lithuania|iia|None-None,,
11.369215492796611,"cocoa, beans",ha,ECU-1800-1942,Ecuador (to 1942),juan,150000.0,341715.21305162733,2,0.0386097017629915,ecuador|juan|1900-1941,,
