whep_code,item,unit,year,n_rows,n_distinct,n_labels,n_sources,verdict,composition,v_min,v_max,published_mean,ratio_mean_max,labels,sources
F248-1920-1947,rapeseed,tonnes,1925,2,2,2,2,values_differ,several_labels_several_sources,2250,2250.5,2250.25,0.999889,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rapeseed,tonnes,1930,2,2,2,2,values_differ,several_labels_several_sources,7070,7077.6,7073.8,0.999463,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rapeseed,tonnes,1931,2,2,2,2,values_differ,several_labels_several_sources,3980,3982.9,3981.45,0.999636,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rapeseed,tonnes,1932,2,2,2,2,values_differ,several_labels_several_sources,1480,1482.5,1481.25,0.999157,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rapeseed,tonnes,1933,2,2,2,2,values_differ,several_labels_several_sources,2776.8,2800,2788.4,0.995857,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rapeseed,tonnes,1934,2,1,2,2,values_identical,several_labels_several_sources,5400,5400,5400,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rapeseed,tonnes,1935,2,1,2,2,values_identical,several_labels_several_sources,10100,10100,10100,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rapeseed,tonnes,1936,2,1,2,2,values_identical,several_labels_several_sources,21000,21000,21000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rapeseed,tonnes,1937,2,1,2,2,values_identical,several_labels_several_sources,8200,8200,8200,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rapeseed,tonnes,1938,2,1,2,2,values_identical,several_labels_several_sources,9000,9000,9000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rapeseed,tonnes,1939,2,1,2,2,values_identical,several_labels_several_sources,7800,7800,7800,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rapeseed,tonnes,1940,2,1,2,2,values_identical,several_labels_several_sources,2900,2900,2900,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rapeseed,tonnes,1941,2,1,2,2,values_identical,several_labels_several_sources,3600,3600,3600,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1920,2,2,2,2,values_differ,several_labels_several_sources,198000,198063,198031.5,0.999841,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1921,2,2,2,2,values_differ,several_labels_several_sources,190400,190476,190438,0.9998,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1922,2,2,2,2,values_differ,several_labels_several_sources,197200,197216,197208,0.999959,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1923,2,2,2,2,values_differ,several_labels_several_sources,187100,187107,187103.5,0.999981,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1924,2,2,2,2,values_differ,several_labels_several_sources,195300,195303,195301.5,0.999992,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1925,2,2,2,2,values_differ,several_labels_several_sources,199300,199396,199348,0.999759,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1930,2,1,2,2,values_identical,several_labels_several_sources,246924,246924,246924,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1931,2,2,2,2,values_differ,several_labels_several_sources,24415,244150,134282.5,0.55,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1932,2,2,2,2,values_differ,several_labels_several_sources,24296,242961,133628.5,0.55,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1933,2,2,2,2,values_differ,several_labels_several_sources,256000,256200,256100,0.99961,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1934,2,1,2,2,values_identical,several_labels_several_sources,248000,248000,248000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1935,2,1,2,2,values_identical,several_labels_several_sources,252000,252000,252000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1936,2,1,2,2,values_identical,several_labels_several_sources,254000,254000,254000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1937,2,1,2,2,values_identical,several_labels_several_sources,254000,254000,254000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1938,2,1,2,2,values_identical,several_labels_several_sources,254000,254000,254000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1939,2,1,2,2,values_identical,several_labels_several_sources,258000,258000,258000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,ha,1940,2,1,2,2,values_identical,several_labels_several_sources,255000,255000,255000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1920,2,2,2,2,values_differ,several_labels_several_sources,154720,154720.7,154720.35,0.999998,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1921,2,2,2,2,values_differ,several_labels_several_sources,146550,146556.9,146553.45,0.999976,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1922,2,2,2,2,values_differ,several_labels_several_sources,114880,114885.8,114882.9,0.999975,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1923,2,2,2,2,values_differ,several_labels_several_sources,150010,150015.2,150012.6,0.999983,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1924,2,2,2,2,values_differ,several_labels_several_sources,140750,140750.8,140750.4,0.999997,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1925,2,2,2,2,values_differ,several_labels_several_sources,199750,199752.3,199751.15,0.999994,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1930,2,1,2,2,values_identical,several_labels_several_sources,198756.1,198756.1,198756.1,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1931,2,1,2,2,values_identical,several_labels_several_sources,193396.1,193396.1,193396.1,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1932,2,1,2,2,values_identical,several_labels_several_sources,211534.1,211534.1,211534.1,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1933,2,2,2,2,values_differ,several_labels_several_sources,245300,245348.7,245324.35,0.999901,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1934,2,1,2,2,values_identical,several_labels_several_sources,195300,195300,195300,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1935,2,1,2,2,values_identical,several_labels_several_sources,196100,196100,196100,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1936,2,1,2,2,values_identical,several_labels_several_sources,203300,203300,203300,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1937,2,1,2,2,values_identical,several_labels_several_sources,209400,209400,209400,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1938,2,1,2,2,values_identical,several_labels_several_sources,227100,227100,227100,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1939,2,1,2,2,values_identical,several_labels_several_sources,243500,243500,243500,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1940,2,1,2,2,values_identical,several_labels_several_sources,211100,211100,211100,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,rye,tonnes,1945,2,2,2,2,values_differ,several_labels_several_sources,92000,979900,535950,0.546944,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,ha,1930,2,2,2,2,values_differ,several_labels_several_sources,400,454,427,0.940529,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,ha,1931,2,2,2,2,values_differ,several_labels_several_sources,300,395,347.5,0.879747,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,ha,1932,2,2,2,2,values_differ,several_labels_several_sources,400,459,429.5,0.93573,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,ha,1933,2,2,2,2,values_differ,several_labels_several_sources,200,350,275,0.785714,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,ha,1934,2,1,2,2,values_identical,several_labels_several_sources,1000,1000,1000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,ha,1935,2,1,2,2,values_identical,several_labels_several_sources,1000,1000,1000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,ha,1936,2,1,2,2,values_identical,several_labels_several_sources,1000,1000,1000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,ha,1937,2,1,2,2,values_identical,several_labels_several_sources,1000,1000,1000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,ha,1938,2,1,2,2,values_identical,several_labels_several_sources,1000,1000,1000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,ha,1939,2,2,2,2,values_differ,several_labels_several_sources,1000,2000,1500,0.75,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,tonnes,1930,2,2,2,2,values_differ,several_labels_several_sources,121.6,170,145.8,0.857647,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,tonnes,1931,2,2,2,2,values_differ,several_labels_several_sources,60,61.4,60.7,0.988599,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,tonnes,1932,2,2,2,2,values_differ,several_labels_several_sources,110,180,145,0.805556,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,tonnes,1933,2,2,2,2,values_differ,several_labels_several_sources,50.9,100,75.45,0.7545,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,tonnes,1934,2,1,2,2,values_identical,several_labels_several_sources,200,200,200,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,tonnes,1935,2,1,2,2,values_identical,several_labels_several_sources,200,200,200,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,tonnes,1936,2,1,2,2,values_identical,several_labels_several_sources,300,300,300,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,tonnes,1937,2,1,2,2,values_identical,several_labels_several_sources,400,400,400,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,tonnes,1938,2,1,2,2,values_identical,several_labels_several_sources,500,500,500,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sesame seed,tonnes,1939,2,1,2,2,values_identical,several_labels_several_sources,500,500,500,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,soybeans,ha,1939,2,1,2,2,values_identical,several_labels_several_sources,3000,3000,3000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,soybeans,ha,1940,2,1,2,2,values_identical,several_labels_several_sources,8000,8000,8000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,soybeans,ha,1941,2,1,2,2,values_identical,several_labels_several_sources,17000,17000,17000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,soybeans,tonnes,1934,2,1,2,2,values_identical,several_labels_several_sources,700,700,700,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,soybeans,tonnes,1935,2,1,2,2,values_identical,several_labels_several_sources,1000,1000,1000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,soybeans,tonnes,1936,2,1,2,2,values_identical,several_labels_several_sources,600,600,600,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,soybeans,tonnes,1937,2,1,2,2,values_identical,several_labels_several_sources,1500,1500,1500,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,soybeans,tonnes,1939,2,1,2,2,values_identical,several_labels_several_sources,2800,2800,2800,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,soybeans,tonnes,1940,2,1,2,2,values_identical,several_labels_several_sources,8000,8000,8000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sunflower seed,ha,1939,2,1,2,2,values_identical,several_labels_several_sources,19000,19000,19000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,sunflower seed,tonnes,1939,2,2,2,2,values_differ,several_labels_several_sources,1900,27300,14600,0.534799,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1920,2,2,2,2,values_differ,several_labels_several_sources,12400,12487,12443.5,0.996516,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1921,2,2,2,2,values_differ,several_labels_several_sources,14300,14387,14343.5,0.996976,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1922,2,2,2,2,values_differ,several_labels_several_sources,12700,12715,12707.5,0.99941,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1923,2,2,2,2,values_differ,several_labels_several_sources,21600,21694,21647,0.997834,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1924,2,2,2,2,values_differ,several_labels_several_sources,35230,36200,35715,0.986602,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1925,2,2,2,2,values_differ,several_labels_several_sources,14300,14892,14596,0.980124,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1930,2,2,2,2,values_differ,several_labels_several_sources,15300,15369,15334.5,0.997755,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1931,2,2,2,2,values_differ,several_labels_several_sources,19300,19328,19314,0.999276,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1932,2,2,2,2,values_differ,several_labels_several_sources,21400,21413,21406.5,0.999696,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1933,2,2,2,2,values_differ,several_labels_several_sources,11000,11144,11072,0.993539,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1934,2,1,2,2,values_identical,several_labels_several_sources,7000,7000,7000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1935,2,1,2,2,values_identical,several_labels_several_sources,12000,12000,12000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1936,2,1,2,2,values_identical,several_labels_several_sources,18000,18000,18000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1937,2,1,2,2,values_identical,several_labels_several_sources,21000,21000,21000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1938,2,1,2,2,values_identical,several_labels_several_sources,16000,16000,16000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1939,2,1,2,2,values_identical,several_labels_several_sources,18000,18000,18000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",ha,1945,2,1,2,2,values_identical,several_labels_several_sources,14000,14000,14000,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1920,2,1,2,2,values_identical,several_labels_several_sources,7799.9,7799.9,7799.9,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1921,2,1,2,2,values_identical,several_labels_several_sources,9327,9327,9327,1,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1922,2,2,2,2,values_differ,several_labels_several_sources,9391.3,9890,9640.65,0.974788,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1923,2,2,2,2,values_differ,several_labels_several_sources,17341.5,17840,17590.75,0.986029,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1924,2,2,2,2,values_differ,several_labels_several_sources,35680,35685.1,35682.55,0.999929,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1925,2,2,2,2,values_differ,several_labels_several_sources,12060,12061.2,12060.6,0.99995,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1930,2,2,2,2,values_differ,several_labels_several_sources,14220,14242.2,14231.1,0.999221,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1931,2,2,2,2,values_differ,several_labels_several_sources,13320,13325.9,13322.95,0.999779,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1932,2,2,2,2,values_differ,several_labels_several_sources,16910,16919.1,16914.55,0.999731,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1933,2,2,2,2,values_differ,several_labels_several_sources,8750.7,8751,8750.85,0.999983,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1934,2,2,2,2,values_differ,several_labels_several_sources,6049,604900,305474.5,0.505,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1935,2,2,2,2,values_differ,several_labels_several_sources,9249,924900,467074.5,0.505,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1936,2,2,2,2,values_differ,several_labels_several_sources,16624,1662400,839512,0.505,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1937,2,2,2,2,values_differ,several_labels_several_sources,20783,2078300,1049541.5,0.505,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1938,2,2,2,2,values_differ,several_labels_several_sources,14708,1470800,742754,0.505,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1939,2,2,2,2,values_differ,several_labels_several_sources,15433,1543300,779366.5,0.505,serbia | yugoslav sfr,iia | juan
F248-1920-1947,"tobacco, unmanufactured",tonnes,1945,2,2,2,2,values_differ,several_labels_several_sources,12701,1270100,641400.5,0.505,serbia | yugoslav sfr,iia | juan
F248-1920-1947,wheat,ha,1922,2,2,2,2,values_differ,several_labels_several_sources,21078,1480300,750689,0.50712,serbia | yugoslav sfr,iia | juan
F248-1920-1947,wheat,ha,1923,2,2,2,2,values_differ,several_labels_several_sources,22947,1555000,788973.5,0.507378,serbia | yugoslav sfr,iia | juan
F248-1920-1947,wheat,ha,1924,2,2,2,2,values_differ,several_labels_several_sources,22094,1717300,869697,0.506433,serbia | yugoslav sfr,iia | juan
F248-1920-1947,wheat,ha,1925,2,2,2,2,values_differ,several_labels_several_sources,2000,1773400,887700,0.500564,serbia | yugoslav sfr,iia | juan
F248-1920-1947,wheat,ha,1930,2,2,2,2,values_differ,several_labels_several_sources,18434,2123100,1070767,0.504341,serbia | yugoslav sfr,iia | juan
F248-1920-1947,wheat,ha,1931,2,2,2,2,values_differ,several_labels_several_sources,16523,2140500,1078511.5,0.50386,serbia | yugoslav sfr,iia | juan
F248-1920-1947,wheat,ha,1932,2,2,2,2,values_differ,several_labels_several_sources,16386,1950500,983443,0.5042,serbia | yugoslav sfr,iia | juan
F248-1920-1947,wheat,ha,1933,2,2,2,2,values_differ,several_labels_several_sources,16716,2079000,1047858,0.50402,serbia | yugoslav sfr,iia | juan
F248-1920-1947,wheat,ha,1934,2,2,2,2,values_differ,several_labels_several_sources,58000,2024000,1041000,0.514328,serbia | yugoslav sfr,iia | juan
